"province","death_source_id","death_source_short","death_source_full"
"Ontario",173,"ON173","https://app.powerbi.com/view?r=eyJrIjoiMzE5MzJlOTItOWE2ZS00MDNlLTlkNDEtMTcyYTg5OGFhMTFiIiwidCI6ImRjNTYxMjk1LTdjYTktNDFhOS04M2JmLTUwODM0ZDZhOWQwZiJ10"
"Ontario",174,"ON174","https://app.powerbi.com/view?r=eyJrIjoiMzE5MzJlOTItOWE2ZS00MDNlLTlkNDEtMTcyYTg5OGFhMTFiIiwidCI6ImRjNTYxMjk1LTdjYTktNDFhOS04M2JmLTUwODM0ZDZhOWQwZiJ11"
"Ontario",175,"ON175","https://app.powerbi.com/view?r=eyJrIjoiMzE5MzJlOTItOWE2ZS00MDNlLTlkNDEtMTcyYTg5OGFhMTFiIiwidCI6ImRjNTYxMjk1LTdjYTktNDFhOS04M2JmLTUwODM0ZDZhOWQwZiJ12"
"Ontario",176,"ON176","https://www.york.ca/wps/portal/yorkhome/health/yr/covid-19/covid19inyorkregion/01covid19inyorkregion/!ut/p/z1/tZVNU8IwEIZ_iweOnWzSQpJjrEhbpSDKVy9MLaWN0hZrBPn3Bged8RMdTQ9pktl9s3lm5w2K0ARFZbyWWaxkVcZLvZ5GrZkvOr7nnUHQc5gLAnoiIJRBm2M0fg6ALz4BKPpJ_mtA55I54I8CKka4B45vH8ofoQhFq0TO0ZTYKWUJZxaFZmI5cdKyOL6e64EvmpwvYq7jdXRSqpXK0XRbz5KqVGmpGrCt6lu9uFdSPTxv5FWR6jGNlypvQFKt5dzCfD_DXJa7jDrNNKYGAP5k-_3VPtYefU9uvCtWhxDitDzsQgBej4F_SvvNE-ZhOCP7gO_ov-X3Ee9UF0m_LHJA0Hgt0w0allVd6H64_CVuD_YnUOYKT3SgD1dDChdt6rDWebd_PsB_POHABQzL20blKZiVJ2bl_wdO4IOLxa557bYNgvguO7YDFoZm2Ydm2Ydm2Ydm-370VzjBIV_XDw-pu24307Kxyi1ZLio0efHh_eyd4U4-92EtJW_u7iKhrX_n948KTUx7_6oYDgtmb63bAdtcLfKsmHXbdvPQ795bZkdPbkKTMQ!!/dz/d5/L2dBISEvZ0FBIS9nQSEh/#.X95-g9hKiUn"
"Ontario",178,"ON178","https://www.york.ca/wps/portal/yorkhome/health/yr/covid-19/covid19inyorkregion/!ut/p/z1/jY_NDoIwEISfxQcg3dYK5dig0hYJJkbFXgzxBxuVEkJI9OltDBcPonvaTb6ZnUEa5UhXRWfKojW2Km7u3ml_L3kshUhAZZRFwCHjigQMZiFG2zcAX4YD0v_oBwA9bK9-PXANSJNGaYl0XbQXz1Rni_KD7czRw2G_4dBUD9tcm1PpertQ-tM2XjEKcqMCvsEZUDnuAUKoL3AECkTGQM6D5WTKBIaE9MBA8vq-zp8LAUby0QtFxQ52/dz/d5/L2dBISEvZ0FBIS9nQSEh/#.X-JzIC0ZMxc"
"Ontario",180,"ON180","https://app.powerbi.com/view?r=eyJrIjoiOTJkYWRmODgtYzg5Ni00MmMyLWIzODgtNDU4ODYxZTVlNzc3IiwidCI6IjdkYzFmZjlkLTA1ZjEtNGNhNi1iYWZlLTIyNmZmNWYxNmJkYSJ9"
"Ontario",181,"ON181","https://www.york.ca/wps/portal/yorkhome/health/yr/covid-19/covid19inyorkregion/!ut/p/z1/jY_NDoIwEISfxQcg3dYK5dig0hYJJkbFXgzxBxuVEkJI9OltDBcPonvaTb6ZnUEa5UhXRWfKojW2Km7u3ml_L3kshUhAZZRFwCHjigQMZiFG2zcAX4YD0v_oBwA9bK9-PXANSJNGaYl0XbQXz1Rni_KD7czRw2G_4dBUD9tcm1PpertQ-tM2XjEKcqMCvsEZUDnuAUKoL3AECkTGQM6D5WTKBIaE9MBA8vq-zp8LAUby0QtFxQ52/dz/d5/L2dBISEvZ0FBIS9nQSEh/#.X-peSC0ZMxc"
"Ontario",182,"ON182","https://www.nwhu.on.ca/covid19/Pages/regional-COVID-19-results.aspx"
"Ontario",183,"ON183","https://www.rcdhu.com/novel-coronavirus-covid-19-2/"
"Ontario",184,"ON184","https://www.simcoemuskokahealth.org/MicroSites/Media/Health%20Stats/Instant%20Atlas/HealthMAPS_COVID_Dashboard20201229/index.html"
"Quebec",1,"QC1","https://globalnews.ca/news/6705211/granddaughter-quebec-covid-19-victim-plea-social-media/"
"Quebec",2,"QC2","https://montreal.ctvnews.ca/quebec-premier-announces-all-shopping-malls-closed-38-new-covid-19-cases-1.4863412"
"Quebec",3,"QC3","https://www.quebec.ca/en/health/health-issues/a-z/2019-coronavirus/situation-coronavirus-in-quebec/"
"Quebec",4,"QC4","https://www.quebec.ca/en/health/health-issues/a-z/2019-coronavirus/situation-coronavirus-in-quebec/#c47900"
"Quebec",5,"QC5","https://www.cbc.ca/news/canada/montreal/covid19-march25-1.5509179"
"Quebec",6,"QC6","https://montreal.ctvnews.ca/confirmed-cases-of-covid-19-in-quebec-jump-to-more-than-1-600-two-new-deaths-reported-1.4869462"
"Quebec",7,"QC7","https://montreal.ctvnews.ca/18-people-have-now-died-of-covid-19-in-quebec-as-confirmed-cases-jump-above-2-000-1.4871166"
"Quebec",8,"QC8","https://www.msss.gouv.qc.ca/professionnels/maladies-infectieuses/coronavirus-2019-ncov/"
"Quebec",9,"QC9","https://montreal.ctvnews.ca/3-more-deaths-from-covid-19-in-quebec-bringing-death-toll-to-25-positive-cases-in-province-reach-3-430-1.4874330"
"Quebec",10,"QC10","https://montreal.ctvnews.ca/quebec-could-run-out-of-key-medical-supplies-needed-to-fight-covid-19-in-3-to-7-days-premier-warns-1.4875986"
"Quebec",11,"QC11","https://msss.gouv.qc.ca/professionnels/maladies-infectieuses/coronavirus-2019-ncov/"
"Quebec",12,"QC12","http://www.cisss-lanaudiere.gouv.qc.ca/fileadmin/internet/cisss_lanaudiere/Documentation/Communiques/2020/04-_Avril/CP_COVID-19_Etat_situation_Lanaudiere-02-04-2020.pdf"
"Quebec",13,"QC13","https://www.quebec.ca/sante/problemes-de-sante/a-z/coronavirus-2019/situation-coronavirus-quebec/"
"Quebec",14,"QC14","https://www.quebec.ca/sante/problemes-de-sante/a-z/coronavirus-2019/situation-coronavirus-quebec/#c51880"
"Quebec",15,"QC15","https://www.inspq.qc.ca/covid-19/donnees/details"
"Quebec",16,"QC16","https://www.inspq.qc.ca/covid-19/donnees/regions"
"Quebec",17,"QC17","https://www.quebec.ca/en/health/health-issues/a-z/2019-coronavirus/situation-coronavirus-in-quebec/#c63033"
"Quebec",18,"QC18","https://www.quebec.ca/en/health/health-issues/a-z/2019-coronavirus/situation-coronavirus-in-quebec/#c63034"
"Saskatchewan",1,"SK1","https://regina.ctvnews.ca/first-2-deaths-from-covid-19-in-sask-20-new-cases-1.4874009"
"Saskatchewan",2,"SK2","https://www.saskatchewan.ca/government/news-and-media/2020/april/01/covid-19-update-april-1"
"Saskatchewan",3,"SK3","https://regina.ctvnews.ca/1-new-covid-19-related-death-in-sask-4-new-cases-announced-1.4892310"
"Saskatchewan",4,"SK4","https://www.saskatchewan.ca/government/health-care-administration-and-provider-resources/treatment-procedures-and-guidelines/emerging-public-health-issues/2019-novel-coronavirus/cases-and-risk-of-covid-19-in-saskatchewan"
"Saskatchewan",5,"SK5","https://www.saskatchewan.ca/government/news-and-media/2020/may/20/covid-19-update-may-20"
"Saskatchewan",6,"SK6","https://regina.ctvnews.ca/sask-reports-8th-covid-19-death-zero-new-cases-1.4954893#_gus&_gucid=&_gup=twitter&_gsc=cGuqmKO"
"Saskatchewan",7,"SK7","https://dashboard.saskatchewan.ca/health-wellness/covid-19/cases#cumulative-cases-tab"
"Saskatchewan",8,"SK8","https://dashboard.saskatchewan.ca/health-wellness/covid-19/cases"
"Saskatchewan",9,"SK9","https://regina.ctvnews.ca/15th-sask-covid-19-death-person-in-their-20s-1.5013746"
"Saskatchewan",10,"SK10","https://regina.ctvnews.ca/sask-reports-17th-covid-19-death-9-new-cases-1.5042043"
"Saskatchewan",11,"SK11","https://globalnews.ca/news/7236194/coronavirus-covid-19-saskatchewan-update-july-30/"
"Saskatchewan",12,"SK12","https://dashboard.saskatchewan.ca/health-wellness/covid-19/cases#new-cases-tab"
"Saskatchewan",13,"SK13","https://regina.ctvnews.ca/sask-reports-one-new-death-no-new-cases-of-covid-19-1.5078270"
"Saskatchewan",14,"SK14","https://regina.ctvnews.ca/1-new-covid-19-death-reported-in-sask-active-cases-drop-to-60-1.5079844"
"Saskatchewan",15,"SK15","https://twitter.com/SKGov/status/1325165677557080067?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Etweet"
"Saskatchewan",16,"SK16","https://twitter.com/SKGov"
"Saskatchewan",17,"SK17","https://regina.ctvnews.ca/sask-reports-32nd-covid-19-death-132-new-cases-1.5193833"
"Saskatchewan",18,"SK18","https://regina.ctvnews.ca/3-deaths-related-to-covid-19-in-sask-299-new-cases-reported-1.5205416"
"Saskatchewan",173,"SK173","https://www.saskatchewan.ca/government/news-and-media/2020/december/19/covid19-update-eight-deaths-252-new-cases-127-in-hospital-218-recoveries"
"Saskatchewan",180,"SK180","https://www.cbc.ca/news/canada/saskatchewan/covid-sask-update-dec-24-1.5854661"
"Saskatchewan",182,"SK182","https://www.saskatchewan.ca/government/news-and-media/2020/december/29/covid19-update-10-deaths-208-new-cases-175-in-hospital-405-recoveries"
"Yukon",1,"YT1","https://yukon.ca/en/news/first-covid-19-related-death-yukon"
