"province","case_source_id","case_source_short","case_source_full"
"Nunavut",398,"NU398","https://www.gov.nu.ca/health/news/nine-new-cases-covid-19-nunavut"
"Nunavut",470,"NU470","https://gov.nu.ca/health/news/16-new-cases-covid-19-nunavut"
"Nunavut",471,"NU471","https://www.gov.nu.ca/health/information/covid-19-novel-coronavirus"
"Nunavut",474,"NU474","https://gov.nu.ca/health/news/nine-new-cases-covid-19-nunavut-0"
"Nunavut",533,"NU533","https://gov.nu.ca/health/news/two-new-cases-covid-19-nunavut"
"Nunavut",535,"NU535","https://gov.nu.ca/health/news/one-new-case-covid-19-nunavut-1"
"Nunavut",539,"NU539","https://gov.nu.ca/health/news/three-new-cases-covid-19-nunavut-0"
"Nunavut",548,"NU548","https://gov.nu.ca/health/news/two-new-cases-covid-19-nunavut-0"
"Nunavut",912,"NU912","NU1"
"Nunavut",913,"NU913","NU2"
"Nunavut",914,"NU914","NU3"
"Nunavut",915,"NU915","NU4"
"Nunavut",916,"NU916","NU5"
"Nunavut",917,"NU917","NU6"
"Nunavut",918,"NU918","NU7"
"Nunavut",919,"NU919","NU8"
"Nunavut",920,"NU920","NU9"
"Nunavut",921,"NU921","NU10"
"Nunavut",922,"NU922","NU11"
"Nunavut",923,"NU923","NU12"
"Nunavut",924,"NU924","NU13"
"Nunavut",925,"NU925","NU14"
"Nunavut",926,"NU926","NU15"
"Nunavut",927,"NU927","NU16"
"Nunavut",928,"NU928","NU17"
"Nunavut",929,"NU929","NU326"
"Nunavut",930,"NU930","NU355"
"Nunavut",931,"NU931","NU357"
"Nunavut",932,"NU932","NU359"
"Nunavut",933,"NU933","NU362"
"Nunavut",934,"NU934","NU363"
"Nunavut",935,"NU935","NU386"
"Nunavut",936,"NU936","NU389"
"Nunavut",937,"NU937","NU392"
"Nunavut",938,"NU938","NU394"
"Nunavut",939,"NU939","NU398"
"Nunavut",940,"NU940","NU470"
"Nunavut",941,"NU941","NU471"
"Nunavut",942,"NU942","NU474"
"Nunavut",943,"NU943","NU533"
"Nunavut",944,"NU944","NU535"
"Nunavut",945,"NU945","NU539"
"Nunavut",946,"NU946","NU548"
"NWT",1,"NT1","https://www.gov.nt.ca/sites/flagship/files/documents/pha_-confirmed_case_of_covid-19_in_nwt.pdf"
"NWT",2,"NT2","https://www.hss.gov.nt.ca/en/newsroom/second-confirmed-case-covid-19-northwest-territories"
"NWT",3,"NT3","https://www.hss.gov.nt.ca/en/services/coronavirus-disease-covid-19"
"NWT",4,"NT4","https://www.hss.gov.nt.ca/en/newsroom/update-inuvik-presumptive-positive-test-confirmed"
"NWT",5,"NT5","https://www.cbc.ca/news/canada/north/2-confirmed-covid-19-cases-yellowknife-n-w-t-1.5771500"
"NWT",6,"NT6","https://www.hss.gov.nt.ca/en/newsroom/gahcho-kue-diamond-mine-records-confirmed-positive-covid-19-test"
"NWT",7,"NT7","https://www.cbc.ca/news/canada/north/confirmed-covid-19-case-in-fort-smith-11th-case-in-n-w-t-1.5798231"
"NWT",8,"NT8","https://www.hss.gov.nt.ca/en/newsroom/covid-19-update-november-12-2020"
"NWT",470,"NT470","https://www.hss.gov.nt.ca/en/newsroom/five-positive-covid-19-diagnoses-identified-yellowknife"
"NWT",474,"NT474","https://www.hss.gov.nt.ca/en/newsroom/one-positive-covid-19-diagnosis-hay-river"
"NWT",533,"NT533","https://www.hss.gov.nt.ca/en/newsroom/individual-diagnosed-covid-19-inuvik"
"NWT",535,"NT535","https://www.gov.nt.ca/covid-19/"
"NWT",536,"NT536","https://www.hss.gov.nt.ca/en/newsroom/two-individuals-diagnosed-covid-19-nwt"
"NWT",912,"NT912","NT1"
"NWT",913,"NT913","NT2"
"NWT",914,"NT914","NT3"
"NWT",915,"NT915","NT4"
"NWT",916,"NT916","NT5"
"NWT",917,"NT917","NT6"
"NWT",918,"NT918","NT7"
"NWT",919,"NT919","NT8"
"NWT",920,"NT920","NT470"
"NWT",921,"NT921","NT474"
"NWT",922,"NT922","NT533"
"NWT",923,"NT923","NT535"
"NWT",924,"NT924","NT536"
"NWT",1497,"NT1497","https://www.hss.gov.nt.ca/en/newsroom/person-yellowknife-covid-19-infection-without-known-source-rapid-response-team-deployed"
"NWT",1502,"NT1502","https://nwt-covid.shinyapps.io/Testing-and-Cases/?lang=1"
"Ontario",1,"ON1","(1) https://news.ontario.ca/mohltc/en/2020/01/ontario-confirms-first-case-of-wuhan-novel-coronavirus.html ;(2) https://globalnews.ca/news/6497313/coronavirus-timeine-cases-canada/; (3) https://globalnews.ca/news/6462626/coronavirus-toronto-hospital/"
"Ontario",2,"ON2","(1) https://news.ontario.ca/mohltc/en/2020/01/ontario-confirms-second-presumptive-case-of-wuhan-novel-coronavirus.html ;(2) https://globalnews.ca/news/6497313/coronavirus-timeine-cases-canada/"
"Ontario",3,"ON3","(1) https://news.ontario.ca/mohltc/en/2020/01/ontario-confirms-third-case-of-2019-novel-coronavirus.html ;(2) https://globalnews.ca/news/6497313/coronavirus-timeine-cases-canada/"
"Ontario",4,"ON4","(1) https://news.ontario.ca/mohltc/en/2020/02/ontario-confirms-presumptive-case-of-covid-19.html ; (2) https://www.cbc.ca/news/canada/toronto/coronavirus-update-1.5473473; (3) https://nationalpost.com/news/canada/covid-19-coronavirus-canadian-cases"
"Ontario",5,"ON5","(1) https://news.ontario.ca/mohltc/en/2020/02/ontario-confirms-presumptive-case-of-covid-19-1.html ; (2) https://www.cbc.ca/news/canada/toronto/coronavirus-ontario-fifth-case-iran-1.5476359"
"Ontario",6,"ON6","(1) https://news.ontario.ca/mohltc/en/2020/02/ontario-confirms-positive-case-of-covid-19.html ; (2) https://www.theglobeandmail.com/canada/article-sixth-person-confirmed-to-have-coronavirus-in-ontario-is-husband-of/"
"Ontario",7,"ON7","https://news.ontario.ca/mohltc/en/2020/02/ontario-confirms-new-positive-case-of-covid-19.html"
"Ontario",8,"ON8","https://news.ontario.ca/mohltc/en/2020/02/ontario-confirms-new-positive-case-of-covid-19-1.html"
"Ontario",9,"ON9","https://news.ontario.ca/mohltc/en/2020/02/ontario-confirms-new-positive-cases-of-covid-19.html"
"Ontario",10,"ON10","(1) https://news.ontario.ca/mohltc/en/2020/03/ontario-confirms-new-positive-cases-of-covid-19-1.html ; (2) https://nationalpost.com/pmn/news-pmn/canada-news-pmn/ontario-reports-four-new-confirmed-cases-of-the-novel-coronavirus"
"Ontario",11,"ON11","https://news.ontario.ca/mohltc/en/2020/03/ontario-confirms-new-positive-cases-of-covid-19-1.html"
"Ontario",12,"ON12","https://toronto.ctvnews.ca/three-new-cases-of-covid-19-in-gta-bringing-ontario-total-to-18-1.4835139"
"Ontario",13,"ON13","(1) https://news.ontario.ca/mohltc/en/2020/03/ontario-confirms-new-positive-cases-of-covid-19-2.html ; (2) https://toronto.ctvnews.ca/ontario-confirms-two-new-cases-of-covid-19-total-rises-to-20-1.4836586"
"Ontario",14,"ON14","https://news.ontario.ca/mohltc/en/2020/03/ontario-confirms-new-positive-cases-of-covid-19-3.html ; https://www.thestar.com/politics/provincial/2020/03/05/ontarios-covid-19-tally-rises-to-22-with-first-case-from-italy.html"
"Ontario",15,"ON15","https://news.ontario.ca/mohltc/en/2020/03/ontario-confirms-new-positive-cases-of-covid-19-3.html"
"Ontario",16,"ON16","https://news.ontario.ca/mohltc/en/2020/03/ontario-confirms-new-positive-cases-of-covid-19-4.html; https://globalnews.ca/news/6635014/3-new-covid-19-cases-ontario-province-total-23/ ; https://www.thestar.com/politics/provincial/2020/03/05/ontarios-covid-19-tally-rises-to-22-with-first-case-from-italy.html"
"Ontario",17,"ON17","https://news.ontario.ca/mohltc/en/2020/03/ontario-confirms-new-positive-cases-of-covid-19-4.html"
"Ontario",18,"ON18","https://news.ontario.ca/mohltc/en/2020/03/ontario-confirms-new-positive-cases-of-covid-19-4.html; https://www.toronto.ca/wp-content/uploads/2020/03/95c9-MOH-COVID-19-media-update_FINAL_6March2020.pdf"
"Ontario",19,"ON19","https://news.ontario.ca/mohltc/en/2020/03/ontario-confirms-new-positive-cases-of-covid-19-5.html"
"Ontario",20,"ON20","https://news.ontario.ca/mohltc/en/2020/03/ontario-confirms-new-positive-cases-of-covid-19-6.html"
"Ontario",21,"ON21","https://news.ontario.ca/mohltc/en/2020/03/ontario-confirms-new-positive-case-of-covid-19-2.html"
"Ontario",22,"ON22","https://peelregion.ca/news/archiveitem.asp?year=2020&month=2&day=8&file=202028.xml"
"Ontario",23,"ON23","https://www.ontario.ca/page/2019-novel-coronavirus#section-0"
"Ontario",24,"ON24","https://www.ontario.ca/page/2019-novel-coronavirus?_ga=2.234498395.490106517.1583643317-1491535836.1583119005"
"Ontario",25,"ON25","https://toronto.ctvnews.ca/ontario-s-36th-covid-19-patient-is-a-toronto-man-who-travelled-to-switzerland-1.4846469"
"Ontario",26,"ON26","https://www.phsd.ca/news/first-case-of-covid-19-reported-by-public-health-sudbury-districts"
"Ontario",27,"ON27","[1] https://www.ontario.ca/page/2019-novel-coronavirus#section-0; [2] https://www.cbc.ca/news/canada/ottawa/ottawa-first-coronavirus-case-1.5493650"
"Ontario",28,"ON28","[1] https://www.ontario.ca/page/2019-novel-coronavirus#section-0; [2] https://www.cbc.ca/news/canada/hamilton/covid19-first-case-doctor-hamilton-health-sciences-1.5493530"
"Ontario",29,"ON29","[1] https://www.ontario.ca/page/2019-novel-coronavirus#section-0; [2] https://globalnews.ca/news/6660333/coronavirus-covid19-ontario-march-11/"
"Ontario",30,"ON30","https://www.ontario.ca/page/2019-novel-coronavirus#section-0; https://toronto.ctvnews.ca/here-s-what-we-know-about-ontario-s-59-cases-of-covid-19-1.4834821"
"Ontario",31,"ON31","https://www.ontario.ca/page/2019-novel-coronavirus#section-0; https://globalnews.ca/news/6677427/coronavirus-middlesex-london-ont/"
"Ontario",32,"ON32","https://www.ontario.ca/page/2019-novel-coronavirus#section-0; https://toronto.ctvnews.ca/ontario-reports-24-new-covid-19-cases-1.4853195"
"Ontario",33,"ON33","https://www.ontario.ca/page/2019-novel-coronavirus#section-0; https://www.nationalobserver.com/2020/03/17/news/unconfirmed-covid-19-death-reported-ontarios-muskoka"
"Ontario",34,"ON34","https://www.ontario.ca/page/2019-novel-coronavirus"
"Ontario",35,"ON35","https://www.ontario.ca/page/2019-novel-coronavirus#section-0; https://globalnews.ca/news/6701911/coronavirus-second-death-ontario/; https://www.ctvnews.ca/health/coronavirus/stay-home-urges-widow-of-51-year-old-ontario-man-who-died-of-covid-19-1.4860802"
"Ontario",36,"ON36","https://www.ontario.ca/page/2019-novel-coronavirus#section-0; https://globalnews.ca/news/6704587/coronavirus-hillsdale-terraces-oshawa/"
"Ontario",37,"ON37","https://www.ontario.ca/page/2019-novel-coronavirus#section-0; https://globalnews.ca/news/6709951/new-covid-19-cases-confirmed-long-term-care-unit/"
"Ontario",38,"ON38","https://www.york.ca/wps/portal/yorkhome/health/yr/covid-19/covid19inyorkregion/01covid19inyorkregion/!ut/p/z1/tZVNU8IwEIZ_iweOnWzSQpJjrEhbpSDKVy9MLaWN0hZrBPn3Bged8RMdTQ9pktl9s3lm5w2K0ARFZbyWWaxkVcZLvZ5GrZkvOr7nnUHQc5gLAnoiIJRBm2M0fg6ALz4BKPpJ_mtA55I54I8CKka4B45vH8ofoQhFq0TO0ZTYKWUJZxaFZmI5cdKyOL6e64EvmpwvYq7jdXRSqpXK0XRbz5KqVGmpGrCt6lu9uFdSPTxv5FWR6jGNlypvQFKt5dzCfD_DXJa7jDrNNKYGAP5k-_3VPtYefU9uvCtWhxDitDzsQgBej4F_SvvNE-ZhOCP7gO_ov-X3Ee9UF0m_LHJA0Hgt0w0allVd6H64_CVuD_YnUOYKT3SgD1dDChdt6rDWebd_PsB_POHABQzL20blKZiVJ2bl_wdO4IOLxa557bYNgvguO7YDFoZm2Ydm2Ydm2Ydm-370VzjBIV_XDw-pu24307Kxyi1ZLio0efHh_eyd4U4-92EtJW_u7iKhrX_n948KTUx7_6oYDgtmb63bAdtcLfKsmHXbdvPQ795bZkdPbkKTMQ!!/dz/d5/L2dBISEvZ0FBIS9nQSEh/#.X3JPSWhKjIV"
"Ontario",39,"ON39","https://www.york.ca/wps/portal/yorkhome/health/yr/covid-19/covid19inyorkregion/"
"Ontario",40,"ON40","https://www.bchu.org/ServicesWeProvide/InfectiousDiseases/Pages/coronavirus.aspx"
"Ontario",41,"ON41","https://ckphu.com/current-situation-in-chatham-kent-and-surrounding-areas/"
"Ontario",42,"ON42","https://www.durham.ca/en/health-and-wellness/novel-coronavirus-update.aspx#Status-of-cases-in-Durham-Region"
"Ontario",43,"ON43","https://eohu.ca/en/my-health/covid-19-status-update-for-eohu-region"
"Ontario",44,"ON44","https://www.publichealthgreybruce.on.ca/"
"Ontario",45,"ON45","https://hnhu.org/health-topic/coronavirus-covid-19/"
"Ontario",46,"ON46","https://www.hkpr.on.ca/"
"Ontario",47,"ON47","https://www.halton.ca/For-Residents/Immunizations-Preventable-Disease/Diseases-Infections/New-Coronavirus"
"Ontario",48,"ON48","https://www.hamilton.ca/coronavirus/status-cases"
"Ontario",49,"ON49","https://hpepublichealth.ca/the-novel-coronavirus-2019ncov/"
"Ontario",50,"ON50","https://www.hpph.ca/en/news/coronavirus-covid19-update.aspx#COVID-19-in-Huron-and-Perth"
"Ontario",51,"ON51","https://www.kflaph.ca/en/healthy-living/novel-coronavirus.aspx"
"Ontario",52,"ON52","https://lambtonpublichealth.ca/2019-novel-coronavirus/"
"Ontario",53,"ON53","https://healthunit.org/coronavirus/"
"Ontario",54,"ON54","https://www.healthunit.com/novel-coronavirus"
"Ontario",55,"ON55","https://www.niagarahealth.on.ca/site/covid19casereporting"
"Ontario",56,"ON56","https://www.ottawapublichealth.ca/en/reports-research-and-statistics/la-maladie-coronavirus-covid-19.aspx#Ottawa-COVID-19-Case-Details-"
"Ontario",57,"ON57","http://www.peelregion.ca/coronavirus/testing/#cases"
"Ontario",58,"ON58","http://www.porcupinehu.on.ca/en/your-health/infectious-diseases/novel-coronavirus/"
"Ontario",59,"ON59","http://www.simcoemuskokahealthstats.org/topics/infectious-diseases/a-h/covid-19"
"Ontario",60,"ON60","https://www.swpublichealth.ca/content/community-update-novel-coronavirus-covid-19"
"Ontario",61,"ON61","https://www.phsd.ca/health-topics-programs/diseases-infections/coronavirus/current-status-covid-19"
"Ontario",62,"ON62","https://www.tbdhu.com/coronavirus"
"Ontario",63,"ON63","https://www.toronto.ca/home/covid-19/media-room/covid-19-status-of-cases-in-toronto/"
"Ontario",64,"ON64","https://www.regionofwaterloo.ca/en/health-and-wellness/positive-cases-in-waterloo-region.aspx"
"Ontario",65,"ON65","https://wdgpublichealth.ca/your-health/covid-19-information-public/status-cases-wdg"
"Ontario",66,"ON66","https://www.wechu.org/cv/local-updates"
"Ontario",67,"ON67","http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/"
"Ontario",68,"ON68","http://www.simcoemuskokahealthstats.org/topics/infectious-diseases/a-h/covid-19#Confirmed"
"Ontario",69,"ON69","https://www.simcoemuskokahealth.org/MicroSites/Media/Health%20Stats/Instant%20Atlas/COVIDlist/COVID_DownloadableData_20201022.html"
"Ontario",70,"ON70","https://www.phsd.ca/news/evidence-of-community-spread-of-covid-19-in-one-of-three-newly-reported-confirmed-cases"
"Ontario",71,"ON71","https://www.timiskaminghu.com/websites/timiskaminghu.com/files/Media%20Releases/20200402%20COVID-19%20Third%20Positive.pdf"
"Ontario",72,"ON72","https://www.nwhu.on.ca/covid19/Pages/regional-COVID-19-results.aspx"
"Ontario",73,"ON73","https://www.peterboroughpublichealth.ca/your-health/diseases-infections-immunization/diseases-and-infections/novel-coronavirus-2019-ncov/local-covid-19-status/"
"Ontario",74,"ON74","http://www.algomapublichealth.com/news/algoma-public-health-confirms-second-resident-to-test-positive-for-covid-19-with-travel-to-michigan/"
"Ontario",75,"ON75","https://www.regionofwaterloo.ca/en/health-and-wellness/positive-cases-in-waterloo-region.aspx#"
"Ontario",76,"ON76","https://www.phsd.ca/news/public-service-announcement-new-confirmed-cases-of-covid-19-reported-by-public-health-sudbury-districts-2"
"Ontario",77,"ON77","https://www.healthunit.com/novel-coronavirus#local-case-count"
"Ontario",78,"ON78","https://www.niagararegion.ca/health/covid-19/default.aspx"
"Ontario",79,"ON79","https://www.hpph.ca/en/health-matters/covid-19-in-huron-and-perth.aspx"
"Ontario",80,"ON80","https://app.powerbi.com/view?r=eyJrIjoiMjU2MmEzM2QtNDliNS00ZmIxLWI5MzYtOTU0NTI1YmU5MjQ2IiwidCI6IjUyZDdjOWMyLWQ1NDktNDFiNi05YjFmLTlkYTE5OGRjM2YxNiJ9"
"Ontario",81,"ON81","https://eohu.ca/en/my-health/covid-19-status-update-for-eohu-region#status_update_region"
"Ontario",82,"ON82","https://www.publichealthgreybruce.on.ca/Portals/0/Topics/InfectiousDiseases/COVID19/Situation_Report.pdf"
"Ontario",83,"ON83","https://www.tbdhu.com/coronavirus#"
"Ontario",84,"ON84","http://www.algomapublichealth.com/news/public-service-announcement-eighth-confirmed-case-of-covid-19-reported-by-algoma-public-health/"
"Ontario",85,"ON85","https://www.phsd.ca/news/public-service-announcement-new-confirmed-case-of-covid-19-reported-by-public-health-sudbury-districts-6"
"Ontario",86,"ON86","https://www.publichealthgreybruce.on.ca"
"Ontario",87,"ON87","https://www.timiskaminghu.com/90484/covid-19"
"Ontario",88,"ON88","https://www.rcdhu.com/novel-coronavirus-covid-19-2/"
"Ontario",89,"ON89","https://www.myhealthunit.ca/en/health-topics/coronavirus.asp"
"Ontario",90,"ON90","https://www.tbdhu.com/news/psa-new-confirmed-cases-of-covid-19-reported-by-thunder-bay-district-health-unit-0#"
"Ontario",91,"ON91","http://www.algomapublichealth.com/news/public-service-announcement-ninth-confirmed-case-of-covid-19-reported-by-algoma-public-health/"
"Ontario",92,"ON92","https://www.peelregion.ca/coronavirus/testing/#cases"
"Ontario",93,"ON93","https://www.niagararegion.ca/health/covid-19/statistics.aspx"
"Ontario",94,"ON94","https://www.timiskaminghu.com/90484/covi"
"Ontario",95,"ON95","http://www.algomapublichealth.com/news/public-service-announcement-tenth-confirmed-case-of-covid-19-reported-by-algoma-public-health/"
"Ontario",96,"ON96","https://www.tbdhu.com/news/new-confirmed-cases-of-covid-19-reported-by-thunder-bay-district-health-unit-0#"
"Ontario",97,"ON97","https://www.hkpr.on.ca"
"Ontario",98,"ON98","https://www.tbdhu.com/news/new-confirmed-cases-of-covid-19-reported-by-thunder-bay-district-health-unit-1"
"Ontario",99,"ON99","https://www.kflaph.ca/en/healthy-living/status-of-cases-in-kfla.aspx"
"Ontario",100,"ON100","https://www.myhealthunit.ca/en/health-topics/covid-19-cases.asp"
"Ontario",101,"ON101","https://www.phsd.ca/news/public-service-announcement-new-confirmed-cases-of-covid-19-reported-by-public-health-sudbury-districts-4"
"Ontario",102,"ON102","https://www.wdgpublichealth.ca/your-health/covid-19-information-public/status-cases-wdg"
"Ontario",103,"ON103","https://www.tbdhu.com/status#"
"Ontario",104,"ON104","https://www.phsd.ca/news/public-service-announcement-new-confirmed-cases-of-covid-19-reported-by-public-health-sudbury-districts-6"
"Ontario",105,"ON105","https://www.tbdhu.com/status"
"Ontario",106,"ON106","https://www.toronto.ca/home/covid-19/covid-19-latest-city-of-toronto-news/covid-19-status-of-cases-in-toronto/"
"Ontario",107,"ON107","https://ckphu.com/current-situation-in-chatham-kent/"
"Ontario",108,"ON108","http://www.porcupinehu.on.ca/en/your-health/infectious-diseases/novel-coronavirus/covid-cases/"
"Ontario",109,"ON109","https://www.simcoemuskokahealthstats.org/topics/infectious-diseases/a-h/covid-19"
"Ontario",110,"ON110","https://www.halton.ca/For-Residents/Immunizations-Preventable-Disease/Diseases-Infections/New-Coronavirus#02"
"Ontario",111,"ON111","https://eohu.ca/en/covid/covid-19-status-update-for-eohu-region"
"Ontario",112,"ON112","https://www.phsd.ca/health-topics-programs/diseases-infections/coronavirus"
"Ontario",113,"ON113","https://www.peelregion.ca/coronavirus/case-status/"
"Ontario",114,"ON114","https://www.phsd.ca/news/public-service-announcement-new-confirmed-cases-of-covid-19-reported-by-public-health-sudbury-districts-7"
"Ontario",115,"ON115","https://www.hamilton.ca/coronavirus/status-cases-in-hamilton"
"Ontario",116,"ON116","https://hpepublichealth.ca/covid-19-cases/"
"Ontario",117,"ON117","http://www.algomapublichealth.com/news/public-service-announcement-13th-confirmed-case-of-covid-19-reported-by-algoma-public-health/"
"Ontario",118,"ON118","https://www.phsd.ca/news/covid-19/covid-19-outbreak-declared-in-sudbury-long-term-care-home-pioneer-manor"
"Ontario",119,"ON119","https://www.hpph.ca/en/health-matters/covid-19-in-huron-and-perth.aspx#"
"Ontario",120,"ON120","https://www.phsd.ca/news/pioneer-manor-covid-19-outbreak-update"
"Ontario",121,"ON121","https://www.phsd.ca/news/public-service-announcement-new-confirmed-case-of-covid-19-reported-by-public-health-sudbury-districts-17"
"Ontario",122,"ON122","http://www.simcoemuskokahealthstats.org/topics/infectious-diseases/a-h/covid-20"
"Ontario",123,"ON123","http://www.simcoemuskokahealthstats.org/topics/infectious-diseases/a-h/covid-21"
"Ontario",124,"ON124","http://www.simcoemuskokahealthstats.org/topics/infectious-diseases/a-h/covid-22"
"Ontario",125,"ON125","http://www.simcoemuskokahealthstats.org/topics/infectious-diseases/a-h/covid-23"
"Ontario",126,"ON126","http://www.simcoemuskokahealthstats.org/topics/infectious-diseases/a-h/covid-24"
"Ontario",127,"ON127","https://www.myhealthunit.ca/en/health-topics/nipissing-parry-sound-covid-19-dashboard.asp"
"Ontario",128,"ON128","https://peelregion.ca/coronavirus/case-status/"
"Ontario",129,"ON129","https://www.healthunit.com/covid-19-cases-middlesex-london"
"Ontario",130,"ON130","https://www.simcoemuskokahealth.org/MicroSites/Media/Health%20Stats/Instant%20Atlas/COVIDlist/COVID_DownloadableData_20201008.html"
"Ontario",131,"ON131","https://www.niagararegion.ca/health/covid-19/statistics.aspxhttps://www.niagararegion.ca/health/covid-19/statistics.aspx"
"Ontario",132,"ON132","https://www.healthunit.com/covid-19-cases-middlesex-londonhttps://www.healthunit.com/covid-19-cases-middlesex-london"
"Ontario",133,"ON133","http://www.simcoemuskokahealth.org/MicroSites/Media/Health%20Stats/Instant%20Atlas/COVIDlist/COVID_DownloadableData_20200520.html"
"Ontario",134,"ON134","https://www.tbdhu.com/coviddata"
"Ontario",135,"ON135","https://www.swpublichealth.ca/content/community-update-novel-coronavirus-covid-20"
"Ontario",136,"ON136","https://www.swpublichealth.ca/content/community-update-novel-coronavirus-covid-21"
"Ontario",137,"ON137","https://www.swpublichealth.ca/content/community-update-novel-coronavirus-covid-22"
"Ontario",138,"ON138","https://www.swpublichealth.ca/content/community-update-novel-coronavirus-covid-23"
"Ontario",139,"ON139","https://eohu.ca/en/covid/covid-19-status-update-for-eohu-region#status_update_region"
"Ontario",140,"ON140","https://www.cbc.ca/news/canada/london/85-migrant-workers-norfolk-county-coronavirus-1.5592482"
"Ontario",141,"ON141","https://www.halton.ca/For-Residents/Immunizations-Preventable-Disease/Diseases-Infections/New-Coronavirus#01"
"Ontario",142,"ON142","https://www.ottawapublichealth.ca/en/reports-research-and-statistics/daily-covid19-dashboard.aspx"
"Ontario",143,"ON143","http://www.algomapublichealth.com/news/psa-a-new-confirmed-case-of-covid-19-reported-by-aph/"
"Ontario",144,"ON144","https://www.tbdhu.com/news/new-confirmed-cases-of-covid-19-reported-by-thunder-bay-district-health-unit-13"
"Ontario",145,"ON145","http://www.simcoemuskokahealthstats.org/topics/infectious-diseases/a-h/covid-25"
"Ontario",146,"ON146","http://www.simcoemuskokahealthstats.org/topics/infectious-diseases/a-h/covid-26"
"Ontario",147,"ON147","http://www.simcoemuskokahealthstats.org/topics/infectious-diseases/a-h/covid-27"
"Ontario",148,"ON148","http://www.simcoemuskokahealthstats.org/topics/infectious-diseases/a-h/covid-28"
"Ontario",149,"ON149","http://www.simcoemuskokahealthstats.org/topics/infectious-diseases/a-h/covid-29"
"Ontario",150,"ON150","http://www.simcoemuskokahealthstats.org/topics/infectious-diseases/a-h/covid-30"
"Ontario",151,"ON151","http://www.simcoemuskokahealth.org/MicroSites/Media/Health%20Stats/Instant%20Atlas/COVIDlist/COVID_DownloadableData_20200619.html"
"Ontario",152,"ON152","algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/"
"Ontario",153,"ON153","https://www.porcupinehu.on.ca/en/your-health/infectious-diseases/novel-coronavirus/covid-cases/"
"Ontario",154,"ON154","http://www.simcoemuskokahealth.org/MicroSites/Media/Health%20Stats/Instant%20Atlas/COVIDlist/COVID_DownloadableData_20200625.html"
"Ontario",155,"ON155","http://www.simcoemuskokahealth.org/MicroSites/Media/Health%20Stats/Instant%20Atlas/COVIDlist/COVID_DownloadableData_20200626.html"
"Ontario",156,"ON156","http://www.simcoemuskokahealth.org/MicroSites/Media/Health%20Stats/Instant%20Atlas/COVIDlist/COVID_DownloadableData_20200629.html"
"Ontario",157,"ON157","https://www.niagararegion.ca/health/covid-19/statistics/statistics.aspx"
"Ontario",158,"ON158","https://healthunit.org/health-information/covid-19/local-cases-and-statistics/"
"Ontario",159,"ON159","http://www.simcoemuskokahealth.org/MicroSites/Media/Health%20Stats/Instant%20Atlas/COVIDlist/COVID_DownloadableData_20200714.html"
"Ontario",160,"ON160","http://www.simcoemuskokahealth.org/MicroSites/Media/Health%20Stats/Instant%20Atlas/COVIDlist/COVID_DownloadableData_20200716.html"
"Ontario",161,"ON161","https://twitter.com/TOPublicHealth/status/1283854314688192514"
"Ontario",162,"ON162","http://www.simcoemuskokahealth.org/MicroSites/Media/Health%20Stats/Instant%20Atlas/COVIDlist/COVID_DownloadableData_20200717.html"
"Ontario",163,"ON163","https://twitter.com/TOPublicHealth"
"Ontario",164,"ON164","https://twitter.com/MOHKFLA/status/1284202913854894080"
"Ontario",165,"ON165","http://www.simcoemuskokahealth.org/MicroSites/Media/Health%20Stats/Instant%20Atlas/COVIDlist/COVID_DownloadableData_20200720.html"
"Ontario",166,"ON166","http://www.simcoemuskokahealth.org/MicroSites/Media/Health%20Stats/Instant%20Atlas/COVIDlist/COVID_DownloadableData_20200722.html"
"Ontario",167,"ON167","http://www.simcoemuskokahealth.org/MicroSites/Media/Health%20Stats/Instant%20Atlas/COVIDlist/COVID_DownloadableData_20200723.html"
"Ontario",168,"ON168","http://www.simcoemuskokahealth.org/MicroSites/Media/Health%20Stats/Instant%20Atlas/COVIDlist/COVID_DownloadableData_20200727.html"
"Ontario",169,"ON169","https://www.tbnewswatch.com/local-news/health-unit-confirms-new-covid-19-case-2596695"
"Ontario",170,"ON170","http://www.simcoemuskokahealth.org/MicroSites/Media/Health%20Stats/Instant%20Atlas/COVIDlist/COVID_DownloadableData_20200729.html"
"Ontario",171,"ON171","http://www.simcoemuskokahealth.org/MicroSites/Media/Health%20Stats/Instant%20Atlas/COVIDlist/COVID_DownloadableData_20200730.html"
"Ontario",172,"ON172","https://www.phsd.ca/news/public-service-announcement-ten-new-confirmed-cases-of-covid-19-reported-by-public-health-sudbury-districts-one-case-prompts-outbreak-declaration"
"Ontario",173,"ON173","http://www.simcoemuskokahealth.org/MicroSites/Media/Health%20Stats/Instant%20Atlas/COVIDlist/COVID_DownloadableData_20200731.html"
"Ontario",174,"ON174","http://www.simcoemuskokahealth.org/MicroSites/Media/Health%20Stats/Instant%20Atlas/COVIDlist/COVID_DownloadableData_20200804.html"
"Ontario",175,"ON175","https://www.phsd.ca/news/public-service-announcement-new-confirmed-case-of-covid-19-reported-by-public-health-sudbury-districts-22"
"Ontario",176,"ON176","https://www.phsd.ca/news/public-service-announcement-new-confirmed-case-of-covid-19-reported-by-public-health-sudbury-districts-24"
