"name","province","sub_region_1","sub_region_2","date","value","value_daily"
"cases_cumulative_nonresidents","NT","Northwest Territories","Beaufort Delta","2021-08-01","1","0"
"cases_cumulative_residents","NT","Northwest Territories","Beaufort Delta","2021-08-01","4","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Dehcho","2021-08-01","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Dehcho","2021-08-01","7","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Fort Smith","2021-08-01","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Fort Smith","2021-08-01","8","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Hay River","2021-08-01","1","0"
"cases_cumulative_residents","NT","Northwest Territories","Hay River","2021-08-01","1","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Sahtu","2021-08-01","2","0"
"cases_cumulative_residents","NT","Northwest Territories","Sahtu","2021-08-01","0","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-08-01","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Tłı̨chǫ","2021-08-01","0","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Yellowknife","2021-08-01","40","0"
"cases_cumulative_residents","NT","Northwest Territories","Yellowknife","2021-08-01","100","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Beaufort Delta","2021-08-02","1","0"
"cases_cumulative_residents","NT","Northwest Territories","Beaufort Delta","2021-08-02","4","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Dehcho","2021-08-02","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Dehcho","2021-08-02","7","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Fort Smith","2021-08-02","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Fort Smith","2021-08-02","8","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Hay River","2021-08-02","1","0"
"cases_cumulative_residents","NT","Northwest Territories","Hay River","2021-08-02","1","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Sahtu","2021-08-02","2","0"
"cases_cumulative_residents","NT","Northwest Territories","Sahtu","2021-08-02","0","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-08-02","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Tłı̨chǫ","2021-08-02","0","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Yellowknife","2021-08-02","40","0"
"cases_cumulative_residents","NT","Northwest Territories","Yellowknife","2021-08-02","100","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Beaufort Delta","2021-08-03","1","0"
"cases_cumulative_residents","NT","Northwest Territories","Beaufort Delta","2021-08-03","4","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Dehcho","2021-08-03","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Dehcho","2021-08-03","7","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Fort Smith","2021-08-03","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Fort Smith","2021-08-03","8","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Hay River","2021-08-03","1","0"
"cases_cumulative_residents","NT","Northwest Territories","Hay River","2021-08-03","1","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Sahtu","2021-08-03","2","0"
"cases_cumulative_residents","NT","Northwest Territories","Sahtu","2021-08-03","0","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-08-03","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Tłı̨chǫ","2021-08-03","0","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Yellowknife","2021-08-03","40","0"
"cases_cumulative_residents","NT","Northwest Territories","Yellowknife","2021-08-03","100","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Beaufort Delta","2021-08-04","1","0"
"cases_cumulative_residents","NT","Northwest Territories","Beaufort Delta","2021-08-04","4","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Dehcho","2021-08-04","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Dehcho","2021-08-04","7","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Fort Smith","2021-08-04","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Fort Smith","2021-08-04","8","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Hay River","2021-08-04","1","0"
"cases_cumulative_residents","NT","Northwest Territories","Hay River","2021-08-04","1","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Sahtu","2021-08-04","2","0"
"cases_cumulative_residents","NT","Northwest Territories","Sahtu","2021-08-04","0","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-08-04","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Tłı̨chǫ","2021-08-04","0","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Yellowknife","2021-08-04","40","0"
"cases_cumulative_residents","NT","Northwest Territories","Yellowknife","2021-08-04","100","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Beaufort Delta","2021-08-05","1","0"
"cases_cumulative_residents","NT","Northwest Territories","Beaufort Delta","2021-08-05","4","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Dehcho","2021-08-05","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Dehcho","2021-08-05","7","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Fort Smith","2021-08-05","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Fort Smith","2021-08-05","8","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Hay River","2021-08-05","1","0"
"cases_cumulative_residents","NT","Northwest Territories","Hay River","2021-08-05","1","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Sahtu","2021-08-05","2","0"
"cases_cumulative_residents","NT","Northwest Territories","Sahtu","2021-08-05","0","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-08-05","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Tłı̨chǫ","2021-08-05","0","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Yellowknife","2021-08-05","40","0"
"cases_cumulative_residents","NT","Northwest Territories","Yellowknife","2021-08-05","100","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Beaufort Delta","2021-08-06","1","0"
"cases_cumulative_residents","NT","Northwest Territories","Beaufort Delta","2021-08-06","4","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Dehcho","2021-08-06","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Dehcho","2021-08-06","7","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Fort Smith","2021-08-06","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Fort Smith","2021-08-06","9","1"
"cases_cumulative_nonresidents","NT","Northwest Territories","Hay River","2021-08-06","1","0"
"cases_cumulative_residents","NT","Northwest Territories","Hay River","2021-08-06","1","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Sahtu","2021-08-06","2","0"
"cases_cumulative_residents","NT","Northwest Territories","Sahtu","2021-08-06","0","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-08-06","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Tłı̨chǫ","2021-08-06","0","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Yellowknife","2021-08-06","40","0"
"cases_cumulative_residents","NT","Northwest Territories","Yellowknife","2021-08-06","100","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Beaufort Delta","2021-08-07","1","0"
"cases_cumulative_residents","NT","Northwest Territories","Beaufort Delta","2021-08-07","4","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Dehcho","2021-08-07","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Dehcho","2021-08-07","7","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Fort Smith","2021-08-07","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Fort Smith","2021-08-07","9","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Hay River","2021-08-07","1","0"
"cases_cumulative_residents","NT","Northwest Territories","Hay River","2021-08-07","1","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Sahtu","2021-08-07","2","0"
"cases_cumulative_residents","NT","Northwest Territories","Sahtu","2021-08-07","0","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-08-07","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Tłı̨chǫ","2021-08-07","0","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Yellowknife","2021-08-07","40","0"
"cases_cumulative_residents","NT","Northwest Territories","Yellowknife","2021-08-07","100","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Beaufort Delta","2021-08-08","1","0"
"cases_cumulative_residents","NT","Northwest Territories","Beaufort Delta","2021-08-08","4","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Dehcho","2021-08-08","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Dehcho","2021-08-08","7","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Fort Smith","2021-08-08","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Fort Smith","2021-08-08","9","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Hay River","2021-08-08","1","0"
"cases_cumulative_residents","NT","Northwest Territories","Hay River","2021-08-08","1","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Sahtu","2021-08-08","2","0"
"cases_cumulative_residents","NT","Northwest Territories","Sahtu","2021-08-08","0","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-08-08","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Tłı̨chǫ","2021-08-08","0","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Yellowknife","2021-08-08","40","0"
"cases_cumulative_residents","NT","Northwest Territories","Yellowknife","2021-08-08","100","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Beaufort Delta","2021-08-09","1","0"
"cases_cumulative_residents","NT","Northwest Territories","Beaufort Delta","2021-08-09","4","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Dehcho","2021-08-09","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Dehcho","2021-08-09","7","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Fort Smith","2021-08-09","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Fort Smith","2021-08-09","9","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Hay River","2021-08-09","1","0"
"cases_cumulative_residents","NT","Northwest Territories","Hay River","2021-08-09","1","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Sahtu","2021-08-09","2","0"
"cases_cumulative_residents","NT","Northwest Territories","Sahtu","2021-08-09","0","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-08-09","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Tłı̨chǫ","2021-08-09","0","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Yellowknife","2021-08-09","40","0"
"cases_cumulative_residents","NT","Northwest Territories","Yellowknife","2021-08-09","100","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Beaufort Delta","2021-08-10","1","0"
"cases_cumulative_residents","NT","Northwest Territories","Beaufort Delta","2021-08-10","4","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Dehcho","2021-08-10","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Dehcho","2021-08-10","7","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Fort Smith","2021-08-10","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Fort Smith","2021-08-10","9","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Hay River","2021-08-10","1","0"
"cases_cumulative_residents","NT","Northwest Territories","Hay River","2021-08-10","1","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Sahtu","2021-08-10","2","0"
"cases_cumulative_residents","NT","Northwest Territories","Sahtu","2021-08-10","0","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-08-10","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Tłı̨chǫ","2021-08-10","0","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Yellowknife","2021-08-10","40","0"
"cases_cumulative_residents","NT","Northwest Territories","Yellowknife","2021-08-10","101","1"
"cases_cumulative_nonresidents","NT","Northwest Territories","Beaufort Delta","2021-08-11","1","0"
"cases_cumulative_residents","NT","Northwest Territories","Beaufort Delta","2021-08-11","4","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Dehcho","2021-08-11","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Dehcho","2021-08-11","7","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Fort Smith","2021-08-11","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Fort Smith","2021-08-11","9","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Hay River","2021-08-11","1","0"
"cases_cumulative_residents","NT","Northwest Territories","Hay River","2021-08-11","1","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Sahtu","2021-08-11","2","0"
"cases_cumulative_residents","NT","Northwest Territories","Sahtu","2021-08-11","0","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-08-11","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Tłı̨chǫ","2021-08-11","0","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Yellowknife","2021-08-11","40","0"
"cases_cumulative_residents","NT","Northwest Territories","Yellowknife","2021-08-11","101","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Beaufort Delta","2021-08-12","1","0"
"cases_cumulative_residents","NT","Northwest Territories","Beaufort Delta","2021-08-12","4","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Dehcho","2021-08-12","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Dehcho","2021-08-12","7","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Fort Smith","2021-08-12","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Fort Smith","2021-08-12","9","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Hay River","2021-08-12","1","0"
"cases_cumulative_residents","NT","Northwest Territories","Hay River","2021-08-12","1","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Sahtu","2021-08-12","2","0"
"cases_cumulative_residents","NT","Northwest Territories","Sahtu","2021-08-12","0","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-08-12","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Tłı̨chǫ","2021-08-12","0","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Yellowknife","2021-08-12","40","0"
"cases_cumulative_residents","NT","Northwest Territories","Yellowknife","2021-08-12","101","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Beaufort Delta","2021-08-13","1","0"
"cases_cumulative_residents","NT","Northwest Territories","Beaufort Delta","2021-08-13","4","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Dehcho","2021-08-13","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Dehcho","2021-08-13","7","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Fort Smith","2021-08-13","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Fort Smith","2021-08-13","9","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Hay River","2021-08-13","1","0"
"cases_cumulative_residents","NT","Northwest Territories","Hay River","2021-08-13","1","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Sahtu","2021-08-13","2","0"
"cases_cumulative_residents","NT","Northwest Territories","Sahtu","2021-08-13","0","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-08-13","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Tłı̨chǫ","2021-08-13","0","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Yellowknife","2021-08-13","40","0"
"cases_cumulative_residents","NT","Northwest Territories","Yellowknife","2021-08-13","101","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Beaufort Delta","2021-08-14","1","0"
"cases_cumulative_residents","NT","Northwest Territories","Beaufort Delta","2021-08-14","4","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Dehcho","2021-08-14","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Dehcho","2021-08-14","7","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Fort Smith","2021-08-14","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Fort Smith","2021-08-14","9","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Hay River","2021-08-14","1","0"
"cases_cumulative_residents","NT","Northwest Territories","Hay River","2021-08-14","1","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Sahtu","2021-08-14","2","0"
"cases_cumulative_residents","NT","Northwest Territories","Sahtu","2021-08-14","0","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-08-14","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Tłı̨chǫ","2021-08-14","0","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Yellowknife","2021-08-14","40","0"
"cases_cumulative_residents","NT","Northwest Territories","Yellowknife","2021-08-14","101","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Beaufort Delta","2021-08-15","1","0"
"cases_cumulative_residents","NT","Northwest Territories","Beaufort Delta","2021-08-15","4","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Dehcho","2021-08-15","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Dehcho","2021-08-15","7","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Fort Smith","2021-08-15","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Fort Smith","2021-08-15","9","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Hay River","2021-08-15","1","0"
"cases_cumulative_residents","NT","Northwest Territories","Hay River","2021-08-15","1","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Sahtu","2021-08-15","2","0"
"cases_cumulative_residents","NT","Northwest Territories","Sahtu","2021-08-15","0","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-08-15","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Tłı̨chǫ","2021-08-15","0","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Yellowknife","2021-08-15","40","0"
"cases_cumulative_residents","NT","Northwest Territories","Yellowknife","2021-08-15","101","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Beaufort Delta","2021-08-16","1","0"
"cases_cumulative_residents","NT","Northwest Territories","Beaufort Delta","2021-08-16","4","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Dehcho","2021-08-16","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Dehcho","2021-08-16","7","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Fort Smith","2021-08-16","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Fort Smith","2021-08-16","9","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Hay River","2021-08-16","1","0"
"cases_cumulative_residents","NT","Northwest Territories","Hay River","2021-08-16","1","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Sahtu","2021-08-16","3","1"
"cases_cumulative_residents","NT","Northwest Territories","Sahtu","2021-08-16","8","8"
"cases_cumulative_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-08-16","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Tłı̨chǫ","2021-08-16","0","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Yellowknife","2021-08-16","40","0"
"cases_cumulative_residents","NT","Northwest Territories","Yellowknife","2021-08-16","108","7"
"cases_cumulative_nonresidents","NT","Northwest Territories","Beaufort Delta","2021-08-18","1","0"
"cases_cumulative_residents","NT","Northwest Territories","Beaufort Delta","2021-08-18","5","1"
"cases_cumulative_nonresidents","NT","Northwest Territories","Dehcho","2021-08-18","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Dehcho","2021-08-18","7","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Fort Smith","2021-08-18","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Fort Smith","2021-08-18","9","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Hay River","2021-08-18","2","1"
"cases_cumulative_residents","NT","Northwest Territories","Hay River","2021-08-18","1","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Sahtu","2021-08-18","3","0"
"cases_cumulative_residents","NT","Northwest Territories","Sahtu","2021-08-18","108","100"
"cases_cumulative_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-08-18","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Tłı̨chǫ","2021-08-18","0","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Yellowknife","2021-08-18","40","0"
"cases_cumulative_residents","NT","Northwest Territories","Yellowknife","2021-08-18","120","12"
"cases_cumulative_nonresidents","NT","Northwest Territories","Beaufort Delta","2021-08-19","1","0"
"cases_cumulative_residents","NT","Northwest Territories","Beaufort Delta","2021-08-19","5","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Dehcho","2021-08-19","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Dehcho","2021-08-19","7","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Fort Smith","2021-08-19","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Fort Smith","2021-08-19","9","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Hay River","2021-08-19","2","0"
"cases_cumulative_residents","NT","Northwest Territories","Hay River","2021-08-19","1","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Sahtu","2021-08-19","3","0"
"cases_cumulative_residents","NT","Northwest Territories","Sahtu","2021-08-19","149","41"
"cases_cumulative_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-08-19","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Tłı̨chǫ","2021-08-19","0","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Yellowknife","2021-08-19","40","0"
"cases_cumulative_residents","NT","Northwest Territories","Yellowknife","2021-08-19","120","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Beaufort Delta","2021-08-20","1","0"
"cases_cumulative_residents","NT","Northwest Territories","Beaufort Delta","2021-08-20","5","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Dehcho","2021-08-20","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Dehcho","2021-08-20","7","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Fort Smith","2021-08-20","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Fort Smith","2021-08-20","9","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Hay River","2021-08-20","2","0"
"cases_cumulative_residents","NT","Northwest Territories","Hay River","2021-08-20","1","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Sahtu","2021-08-20","3","0"
"cases_cumulative_residents","NT","Northwest Territories","Sahtu","2021-08-20","175","26"
"cases_cumulative_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-08-20","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Tłı̨chǫ","2021-08-20","0","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Yellowknife","2021-08-20","40","0"
"cases_cumulative_residents","NT","Northwest Territories","Yellowknife","2021-08-20","123","3"
"cases_cumulative_nonresidents","NT","Northwest Territories","Beaufort Delta","2021-08-21","1","0"
"cases_cumulative_residents","NT","Northwest Territories","Beaufort Delta","2021-08-21","5","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Dehcho","2021-08-21","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Dehcho","2021-08-21","7","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Fort Smith","2021-08-21","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Fort Smith","2021-08-21","9","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Hay River","2021-08-21","2","0"
"cases_cumulative_residents","NT","Northwest Territories","Hay River","2021-08-21","1","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Sahtu","2021-08-21","3","0"
"cases_cumulative_residents","NT","Northwest Territories","Sahtu","2021-08-21","175","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-08-21","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Tłı̨chǫ","2021-08-21","0","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Yellowknife","2021-08-21","40","0"
"cases_cumulative_residents","NT","Northwest Territories","Yellowknife","2021-08-21","123","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Beaufort Delta","2021-08-22","1","0"
"cases_cumulative_residents","NT","Northwest Territories","Beaufort Delta","2021-08-22","5","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Dehcho","2021-08-22","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Dehcho","2021-08-22","7","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Fort Smith","2021-08-22","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Fort Smith","2021-08-22","9","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Hay River","2021-08-22","2","0"
"cases_cumulative_residents","NT","Northwest Territories","Hay River","2021-08-22","1","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Sahtu","2021-08-22","3","0"
"cases_cumulative_residents","NT","Northwest Territories","Sahtu","2021-08-22","175","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-08-22","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Tłı̨chǫ","2021-08-22","0","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Yellowknife","2021-08-22","40","0"
"cases_cumulative_residents","NT","Northwest Territories","Yellowknife","2021-08-22","123","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Beaufort Delta","2021-08-23","1","0"
"cases_cumulative_residents","NT","Northwest Territories","Beaufort Delta","2021-08-23","5","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Dehcho","2021-08-23","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Dehcho","2021-08-23","7","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Fort Smith","2021-08-23","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Fort Smith","2021-08-23","9","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Hay River","2021-08-23","2","0"
"cases_cumulative_residents","NT","Northwest Territories","Hay River","2021-08-23","1","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Sahtu","2021-08-23","3","0"
"cases_cumulative_residents","NT","Northwest Territories","Sahtu","2021-08-23","175","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-08-23","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Tłı̨chǫ","2021-08-23","0","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Yellowknife","2021-08-23","40","0"
"cases_cumulative_residents","NT","Northwest Territories","Yellowknife","2021-08-23","123","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Beaufort Delta","2021-08-24","1","0"
"cases_cumulative_residents","NT","Northwest Territories","Beaufort Delta","2021-08-24","5","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Dehcho","2021-08-24","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Dehcho","2021-08-24","7","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Fort Smith","2021-08-24","0","0"
"cases_cumulative_residents","NT","Northwest Territories","Fort Smith","2021-08-24","9","0"
"cases_cumulative_nonresidents","NT","Northwest Territories","Hay River","2021-08-24","2","0"
"cases_cumulative_residents","NT","Northwest Territories","Hay River","2021-08-24","2","1"
"cases_cumulative_nonresidents","NT","Northwest Territories","Sahtu","2021-08-24","3","0"
"cases_cumulative_residents","NT","Northwest Territories","Sahtu","2021-08-24","190","15"
"cases_cumulative_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-08-24","0","0"
