"name","province","sub_region_1","sub_region_2","date","value","value_daily"
"active_residents","NT","Northwest Territories","Dehcho","2021-10-02","0","0"
"active_nonresidents","NT","Northwest Territories","Fort Smith","2021-10-02","0","0"
"active_residents","NT","Northwest Territories","Fort Smith","2021-10-02","3","0"
"active_nonresidents","NT","Northwest Territories","Hay River","2021-10-02","0","0"
"active_residents","NT","Northwest Territories","Hay River","2021-10-02","5","0"
"active_nonresidents","NT","Northwest Territories","Sahtu","2021-10-02","0","0"
"active_residents","NT","Northwest Territories","Sahtu","2021-10-02","3","0"
"active_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-10-02","0","0"
"active_residents","NT","Northwest Territories","Tłı̨chǫ","2021-10-02","107","0"
"active_nonresidents","NT","Northwest Territories","Yellowknife","2021-10-02","7","0"
"active_residents","NT","Northwest Territories","Yellowknife","2021-10-02","216","0"
"active_nonresidents","NT","Northwest Territories","Beaufort Delta","2021-10-03","0","0"
"active_residents","NT","Northwest Territories","Beaufort Delta","2021-10-03","0","0"
"active_nonresidents","NT","Northwest Territories","Dehcho","2021-10-03","0","0"
"active_residents","NT","Northwest Territories","Dehcho","2021-10-03","0","0"
"active_nonresidents","NT","Northwest Territories","Fort Smith","2021-10-03","0","0"
"active_residents","NT","Northwest Territories","Fort Smith","2021-10-03","3","0"
"active_nonresidents","NT","Northwest Territories","Hay River","2021-10-03","0","0"
"active_residents","NT","Northwest Territories","Hay River","2021-10-03","5","0"
"active_nonresidents","NT","Northwest Territories","Sahtu","2021-10-03","0","0"
"active_residents","NT","Northwest Territories","Sahtu","2021-10-03","3","0"
"active_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-10-03","0","0"
"active_residents","NT","Northwest Territories","Tłı̨chǫ","2021-10-03","107","0"
"active_nonresidents","NT","Northwest Territories","Yellowknife","2021-10-03","7","0"
"active_residents","NT","Northwest Territories","Yellowknife","2021-10-03","216","0"
"active_nonresidents","NT","Northwest Territories","Beaufort Delta","2021-10-04","0","0"
"active_residents","NT","Northwest Territories","Beaufort Delta","2021-10-04","0","0"
"active_nonresidents","NT","Northwest Territories","Dehcho","2021-10-04","0","0"
"active_residents","NT","Northwest Territories","Dehcho","2021-10-04","0","0"
"active_nonresidents","NT","Northwest Territories","Fort Smith","2021-10-04","0","0"
"active_residents","NT","Northwest Territories","Fort Smith","2021-10-04","4","1"
"active_nonresidents","NT","Northwest Territories","Hay River","2021-10-04","0","0"
"active_residents","NT","Northwest Territories","Hay River","2021-10-04","2","-3"
"active_nonresidents","NT","Northwest Territories","Sahtu","2021-10-04","0","0"
"active_residents","NT","Northwest Territories","Sahtu","2021-10-04","2","-1"
"active_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-10-04","0","0"
"active_residents","NT","Northwest Territories","Tłı̨chǫ","2021-10-04","111","4"
"active_nonresidents","NT","Northwest Territories","Yellowknife","2021-10-04","6","-1"
"active_residents","NT","Northwest Territories","Yellowknife","2021-10-04","215","-1"
"active_nonresidents","NT","Northwest Territories","Beaufort Delta","2021-10-05","0","0"
"active_residents","NT","Northwest Territories","Beaufort Delta","2021-10-05","1","1"
"active_nonresidents","NT","Northwest Territories","Dehcho","2021-10-05","0","0"
"active_residents","NT","Northwest Territories","Dehcho","2021-10-05","0","0"
"active_nonresidents","NT","Northwest Territories","Fort Smith","2021-10-05","0","0"
"active_residents","NT","Northwest Territories","Fort Smith","2021-10-05","5","1"
"active_nonresidents","NT","Northwest Territories","Hay River","2021-10-05","0","0"
"active_residents","NT","Northwest Territories","Hay River","2021-10-05","3","1"
"active_nonresidents","NT","Northwest Territories","Sahtu","2021-10-05","0","0"
"active_residents","NT","Northwest Territories","Sahtu","2021-10-05","1","-1"
"active_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-10-05","0","0"
"active_residents","NT","Northwest Territories","Tłı̨chǫ","2021-10-05","124","13"
"active_nonresidents","NT","Northwest Territories","Yellowknife","2021-10-05","4","-2"
"active_residents","NT","Northwest Territories","Yellowknife","2021-10-05","240","25"
"active_nonresidents","NT","Northwest Territories","Beaufort Delta","2021-10-06","0","0"
"active_residents","NT","Northwest Territories","Beaufort Delta","2021-10-06","1","0"
"active_nonresidents","NT","Northwest Territories","Dehcho","2021-10-06","0","0"
"active_residents","NT","Northwest Territories","Dehcho","2021-10-06","0","0"
"active_nonresidents","NT","Northwest Territories","Fort Smith","2021-10-06","0","0"
"active_residents","NT","Northwest Territories","Fort Smith","2021-10-06","5","0"
"active_nonresidents","NT","Northwest Territories","Hay River","2021-10-06","0","0"
"active_residents","NT","Northwest Territories","Hay River","2021-10-06","6","3"
"active_nonresidents","NT","Northwest Territories","Sahtu","2021-10-06","0","0"
"active_residents","NT","Northwest Territories","Sahtu","2021-10-06","1","0"
"active_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-10-06","0","0"
"active_residents","NT","Northwest Territories","Tłı̨chǫ","2021-10-06","142","18"
"active_nonresidents","NT","Northwest Territories","Yellowknife","2021-10-06","4","0"
"active_residents","NT","Northwest Territories","Yellowknife","2021-10-06","263","23"
"active_nonresidents","NT","Northwest Territories","Beaufort Delta","2021-10-07","0","0"
"active_residents","NT","Northwest Territories","Beaufort Delta","2021-10-07","1","0"
"active_nonresidents","NT","Northwest Territories","Dehcho","2021-10-07","0","0"
"active_residents","NT","Northwest Territories","Dehcho","2021-10-07","0","0"
"active_nonresidents","NT","Northwest Territories","Fort Smith","2021-10-07","0","0"
"active_residents","NT","Northwest Territories","Fort Smith","2021-10-07","7","2"
"active_nonresidents","NT","Northwest Territories","Hay River","2021-10-07","0","0"
"active_residents","NT","Northwest Territories","Hay River","2021-10-07","6","0"
"active_nonresidents","NT","Northwest Territories","Sahtu","2021-10-07","0","0"
"active_residents","NT","Northwest Territories","Sahtu","2021-10-07","1","0"
"active_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-10-07","0","0"
"active_residents","NT","Northwest Territories","Tłı̨chǫ","2021-10-07","167","25"
"active_nonresidents","NT","Northwest Territories","Yellowknife","2021-10-07","4","0"
"active_residents","NT","Northwest Territories","Yellowknife","2021-10-07","274","11"
"active_nonresidents","NT","Northwest Territories","Beaufort Delta","2021-10-08","0","0"
"active_residents","NT","Northwest Territories","Beaufort Delta","2021-10-08","1","0"
"active_nonresidents","NT","Northwest Territories","Dehcho","2021-10-08","0","0"
"active_residents","NT","Northwest Territories","Dehcho","2021-10-08","0","0"
"active_nonresidents","NT","Northwest Territories","Fort Smith","2021-10-08","0","0"
"active_residents","NT","Northwest Territories","Fort Smith","2021-10-08","7","0"
"active_nonresidents","NT","Northwest Territories","Hay River","2021-10-08","0","0"
"active_residents","NT","Northwest Territories","Hay River","2021-10-08","6","0"
"active_nonresidents","NT","Northwest Territories","Sahtu","2021-10-08","0","0"
"active_residents","NT","Northwest Territories","Sahtu","2021-10-08","1","0"
"active_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-10-08","0","0"
"active_residents","NT","Northwest Territories","Tłı̨chǫ","2021-10-08","167","0"
"active_nonresidents","NT","Northwest Territories","Yellowknife","2021-10-08","4","0"
"active_residents","NT","Northwest Territories","Yellowknife","2021-10-08","274","0"
"active_nonresidents","NT","Northwest Territories","Beaufort Delta","2021-10-09","0","0"
"active_residents","NT","Northwest Territories","Beaufort Delta","2021-10-09","1","0"
"active_nonresidents","NT","Northwest Territories","Dehcho","2021-10-09","0","0"
"active_residents","NT","Northwest Territories","Dehcho","2021-10-09","0","0"
"active_nonresidents","NT","Northwest Territories","Fort Smith","2021-10-09","0","0"
"active_residents","NT","Northwest Territories","Fort Smith","2021-10-09","8","1"
"active_nonresidents","NT","Northwest Territories","Hay River","2021-10-09","0","0"
"active_residents","NT","Northwest Territories","Hay River","2021-10-09","7","1"
"active_nonresidents","NT","Northwest Territories","Sahtu","2021-10-09","0","0"
"active_residents","NT","Northwest Territories","Sahtu","2021-10-09","2","1"
"active_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-10-09","0","0"
"active_residents","NT","Northwest Territories","Tłı̨chǫ","2021-10-09","156","-11"
"active_nonresidents","NT","Northwest Territories","Yellowknife","2021-10-09","4","0"
"active_residents","NT","Northwest Territories","Yellowknife","2021-10-09","278","4"
"active_nonresidents","NT","Northwest Territories","Beaufort Delta","2021-10-10","0","0"
"active_residents","NT","Northwest Territories","Beaufort Delta","2021-10-10","1","0"
"active_nonresidents","NT","Northwest Territories","Dehcho","2021-10-10","0","0"
"active_residents","NT","Northwest Territories","Dehcho","2021-10-10","0","0"
"active_nonresidents","NT","Northwest Territories","Fort Smith","2021-10-10","0","0"
"active_residents","NT","Northwest Territories","Fort Smith","2021-10-10","8","0"
"active_nonresidents","NT","Northwest Territories","Hay River","2021-10-10","0","0"
"active_residents","NT","Northwest Territories","Hay River","2021-10-10","7","0"
"active_nonresidents","NT","Northwest Territories","Sahtu","2021-10-10","0","0"
"active_residents","NT","Northwest Territories","Sahtu","2021-10-10","2","0"
"active_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-10-10","0","0"
"active_residents","NT","Northwest Territories","Tłı̨chǫ","2021-10-10","156","0"
"active_nonresidents","NT","Northwest Territories","Yellowknife","2021-10-10","4","0"
"active_residents","NT","Northwest Territories","Yellowknife","2021-10-10","278","0"
"active_nonresidents","NT","Northwest Territories","Beaufort Delta","2021-10-11","0","0"
"active_residents","NT","Northwest Territories","Beaufort Delta","2021-10-11","1","0"
"active_nonresidents","NT","Northwest Territories","Dehcho","2021-10-11","0","0"
"active_residents","NT","Northwest Territories","Dehcho","2021-10-11","0","0"
"active_nonresidents","NT","Northwest Territories","Fort Smith","2021-10-11","0","0"
"active_residents","NT","Northwest Territories","Fort Smith","2021-10-11","8","0"
"active_nonresidents","NT","Northwest Territories","Hay River","2021-10-11","0","0"
"active_residents","NT","Northwest Territories","Hay River","2021-10-11","7","0"
"active_nonresidents","NT","Northwest Territories","Sahtu","2021-10-11","0","0"
"active_residents","NT","Northwest Territories","Sahtu","2021-10-11","2","0"
"active_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-10-11","0","0"
"active_residents","NT","Northwest Territories","Tłı̨chǫ","2021-10-11","156","0"
"active_nonresidents","NT","Northwest Territories","Yellowknife","2021-10-11","4","0"
"active_residents","NT","Northwest Territories","Yellowknife","2021-10-11","278","0"
"active_nonresidents","NT","Northwest Territories","Beaufort Delta","2021-10-12","0","0"
"active_residents","NT","Northwest Territories","Beaufort Delta","2021-10-12","0","-1"
"active_nonresidents","NT","Northwest Territories","Dehcho","2021-10-12","0","0"
"active_residents","NT","Northwest Territories","Dehcho","2021-10-12","0","0"
"active_nonresidents","NT","Northwest Territories","Fort Smith","2021-10-12","0","0"
"active_residents","NT","Northwest Territories","Fort Smith","2021-10-12","6","-2"
"active_nonresidents","NT","Northwest Territories","Hay River","2021-10-12","0","0"
"active_residents","NT","Northwest Territories","Hay River","2021-10-12","8","1"
"active_nonresidents","NT","Northwest Territories","Sahtu","2021-10-12","0","0"
"active_residents","NT","Northwest Territories","Sahtu","2021-10-12","1","-1"
"active_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-10-12","0","0"
"active_residents","NT","Northwest Territories","Tłı̨chǫ","2021-10-12","108","-48"
"active_nonresidents","NT","Northwest Territories","Yellowknife","2021-10-12","1","-3"
"active_residents","NT","Northwest Territories","Yellowknife","2021-10-12","211","-67"
"active_nonresidents","NT","Northwest Territories","Beaufort Delta","2021-10-13","0","0"
"active_residents","NT","Northwest Territories","Beaufort Delta","2021-10-13","2","2"
"active_nonresidents","NT","Northwest Territories","Dehcho","2021-10-13","0","0"
"active_residents","NT","Northwest Territories","Dehcho","2021-10-13","6","6"
"active_nonresidents","NT","Northwest Territories","Fort Smith","2021-10-13","0","0"
"active_residents","NT","Northwest Territories","Fort Smith","2021-10-13","6","0"
"active_nonresidents","NT","Northwest Territories","Hay River","2021-10-13","0","0"
"active_residents","NT","Northwest Territories","Hay River","2021-10-13","12","4"
"active_nonresidents","NT","Northwest Territories","Sahtu","2021-10-13","0","0"
"active_residents","NT","Northwest Territories","Sahtu","2021-10-13","2","1"
"active_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-10-13","0","0"
"active_residents","NT","Northwest Territories","Tłı̨chǫ","2021-10-13","122","14"
"active_nonresidents","NT","Northwest Territories","Yellowknife","2021-10-13","2","1"
"active_residents","NT","Northwest Territories","Yellowknife","2021-10-13","204","-7"
"active_nonresidents","NT","Northwest Territories","Beaufort Delta","2021-10-14","0","0"
"active_residents","NT","Northwest Territories","Beaufort Delta","2021-10-14","6","4"
"active_nonresidents","NT","Northwest Territories","Dehcho","2021-10-14","0","0"
"active_residents","NT","Northwest Territories","Dehcho","2021-10-14","6","0"
"active_nonresidents","NT","Northwest Territories","Fort Smith","2021-10-14","0","0"
"active_residents","NT","Northwest Territories","Fort Smith","2021-10-14","6","0"
"active_nonresidents","NT","Northwest Territories","Hay River","2021-10-14","0","0"
"active_residents","NT","Northwest Territories","Hay River","2021-10-14","13","1"
"active_nonresidents","NT","Northwest Territories","Sahtu","2021-10-14","0","0"
"active_residents","NT","Northwest Territories","Sahtu","2021-10-14","3","1"
"active_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-10-14","0","0"
"active_residents","NT","Northwest Territories","Tłı̨chǫ","2021-10-14","136","14"
"active_nonresidents","NT","Northwest Territories","Yellowknife","2021-10-14","3","1"
"active_residents","NT","Northwest Territories","Yellowknife","2021-10-14","203","-1"
"active_nonresidents","NT","Northwest Territories","Beaufort Delta","2021-10-15","0","0"
"active_residents","NT","Northwest Territories","Beaufort Delta","2021-10-15","8","2"
"active_nonresidents","NT","Northwest Territories","Dehcho","2021-10-15","0","0"
"active_residents","NT","Northwest Territories","Dehcho","2021-10-15","6","0"
"active_nonresidents","NT","Northwest Territories","Fort Smith","2021-10-15","0","0"
"active_residents","NT","Northwest Territories","Fort Smith","2021-10-15","5","-1"
"active_nonresidents","NT","Northwest Territories","Hay River","2021-10-15","0","0"
"active_residents","NT","Northwest Territories","Hay River","2021-10-15","16","3"
"active_nonresidents","NT","Northwest Territories","Sahtu","2021-10-15","0","0"
"active_residents","NT","Northwest Territories","Sahtu","2021-10-15","3","0"
"active_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-10-15","0","0"
"active_residents","NT","Northwest Territories","Tłı̨chǫ","2021-10-15","120","-16"
"active_nonresidents","NT","Northwest Territories","Yellowknife","2021-10-15","4","1"
"active_residents","NT","Northwest Territories","Yellowknife","2021-10-15","192","-11"
"active_nonresidents","NT","Northwest Territories","Beaufort Delta","2021-10-16","0","0"
"active_residents","NT","Northwest Territories","Beaufort Delta","2021-10-16","8","0"
"active_nonresidents","NT","Northwest Territories","Dehcho","2021-10-16","0","0"
"active_residents","NT","Northwest Territories","Dehcho","2021-10-16","6","0"
"active_nonresidents","NT","Northwest Territories","Fort Smith","2021-10-16","0","0"
"active_residents","NT","Northwest Territories","Fort Smith","2021-10-16","5","0"
"active_nonresidents","NT","Northwest Territories","Hay River","2021-10-16","0","0"
"active_residents","NT","Northwest Territories","Hay River","2021-10-16","16","0"
"active_nonresidents","NT","Northwest Territories","Sahtu","2021-10-16","0","0"
"active_residents","NT","Northwest Territories","Sahtu","2021-10-16","3","0"
"active_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-10-16","0","0"
"active_residents","NT","Northwest Territories","Tłı̨chǫ","2021-10-16","120","0"
"active_nonresidents","NT","Northwest Territories","Yellowknife","2021-10-16","4","0"
"active_residents","NT","Northwest Territories","Yellowknife","2021-10-16","192","0"
"active_nonresidents","NT","Northwest Territories","Beaufort Delta","2021-10-17","0","0"
"active_residents","NT","Northwest Territories","Beaufort Delta","2021-10-17","8","0"
"active_nonresidents","NT","Northwest Territories","Dehcho","2021-10-17","0","0"
"active_residents","NT","Northwest Territories","Dehcho","2021-10-17","6","0"
"active_nonresidents","NT","Northwest Territories","Fort Smith","2021-10-17","0","0"
"active_residents","NT","Northwest Territories","Fort Smith","2021-10-17","5","0"
"active_nonresidents","NT","Northwest Territories","Hay River","2021-10-17","0","0"
"active_residents","NT","Northwest Territories","Hay River","2021-10-17","16","0"
"active_nonresidents","NT","Northwest Territories","Sahtu","2021-10-17","0","0"
"active_residents","NT","Northwest Territories","Sahtu","2021-10-17","3","0"
"active_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-10-17","0","0"
"active_residents","NT","Northwest Territories","Tłı̨chǫ","2021-10-17","120","0"
"active_nonresidents","NT","Northwest Territories","Yellowknife","2021-10-17","4","0"
"active_residents","NT","Northwest Territories","Yellowknife","2021-10-17","192","0"
"active_nonresidents","NT","Northwest Territories","Beaufort Delta","2021-10-18","0","0"
"active_residents","NT","Northwest Territories","Beaufort Delta","2021-10-18","14","6"
"active_nonresidents","NT","Northwest Territories","Dehcho","2021-10-18","0","0"
"active_residents","NT","Northwest Territories","Dehcho","2021-10-18","6","0"
"active_nonresidents","NT","Northwest Territories","Fort Smith","2021-10-18","0","0"
"active_residents","NT","Northwest Territories","Fort Smith","2021-10-18","2","-3"
"active_nonresidents","NT","Northwest Territories","Hay River","2021-10-18","0","0"
"active_residents","NT","Northwest Territories","Hay River","2021-10-18","21","5"
"active_nonresidents","NT","Northwest Territories","Sahtu","2021-10-18","0","0"
"active_residents","NT","Northwest Territories","Sahtu","2021-10-18","2","-1"
"active_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-10-18","0","0"
"active_residents","NT","Northwest Territories","Tłı̨chǫ","2021-10-18","71","-49"
"active_nonresidents","NT","Northwest Territories","Yellowknife","2021-10-18","5","1"
"active_residents","NT","Northwest Territories","Yellowknife","2021-10-18","147","-45"
"active_nonresidents","NT","Northwest Territories","Beaufort Delta","2021-10-19","0","0"
"active_residents","NT","Northwest Territories","Beaufort Delta","2021-10-19","14","0"
"active_nonresidents","NT","Northwest Territories","Dehcho","2021-10-19","0","0"
"active_residents","NT","Northwest Territories","Dehcho","2021-10-19","6","0"
"active_nonresidents","NT","Northwest Territories","Fort Smith","2021-10-19","0","0"
"active_residents","NT","Northwest Territories","Fort Smith","2021-10-19","1","-1"
"active_nonresidents","NT","Northwest Territories","Hay River","2021-10-19","0","0"
"active_residents","NT","Northwest Territories","Hay River","2021-10-19","24","3"
"active_nonresidents","NT","Northwest Territories","Sahtu","2021-10-19","0","0"
"active_residents","NT","Northwest Territories","Sahtu","2021-10-19","2","0"
"active_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-10-19","0","0"
"active_residents","NT","Northwest Territories","Tłı̨chǫ","2021-10-19","62","-9"
"active_nonresidents","NT","Northwest Territories","Yellowknife","2021-10-19","4","-1"
"active_residents","NT","Northwest Territories","Yellowknife","2021-10-19","125","-22"
"active_nonresidents","NT","Northwest Territories","Beaufort Delta","2021-10-20","0","0"
"active_residents","NT","Northwest Territories","Beaufort Delta","2021-10-20","14","0"
"active_nonresidents","NT","Northwest Territories","Dehcho","2021-10-20","0","0"
"active_residents","NT","Northwest Territories","Dehcho","2021-10-20","6","0"
"active_nonresidents","NT","Northwest Territories","Fort Smith","2021-10-20","0","0"
"active_residents","NT","Northwest Territories","Fort Smith","2021-10-20","1","0"
"active_nonresidents","NT","Northwest Territories","Hay River","2021-10-20","0","0"
"active_residents","NT","Northwest Territories","Hay River","2021-10-20","31","7"
"active_nonresidents","NT","Northwest Territories","Sahtu","2021-10-20","0","0"
"active_residents","NT","Northwest Territories","Sahtu","2021-10-20","2","0"
"active_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-10-20","0","0"
"active_residents","NT","Northwest Territories","Tłı̨chǫ","2021-10-20","70","8"
"active_nonresidents","NT","Northwest Territories","Yellowknife","2021-10-20","4","0"
"active_residents","NT","Northwest Territories","Yellowknife","2021-10-20","126","1"
"active_nonresidents","NT","Northwest Territories","Beaufort Delta","2021-10-21","0","0"
"active_residents","NT","Northwest Territories","Beaufort Delta","2021-10-21","14","0"
"active_nonresidents","NT","Northwest Territories","Dehcho","2021-10-21","0","0"
"active_residents","NT","Northwest Territories","Dehcho","2021-10-21","6","0"
"active_nonresidents","NT","Northwest Territories","Fort Smith","2021-10-21","0","0"
"active_residents","NT","Northwest Territories","Fort Smith","2021-10-21","1","0"
"active_nonresidents","NT","Northwest Territories","Hay River","2021-10-21","0","0"
"active_residents","NT","Northwest Territories","Hay River","2021-10-21","39","8"
"active_nonresidents","NT","Northwest Territories","Sahtu","2021-10-21","0","0"
"active_residents","NT","Northwest Territories","Sahtu","2021-10-21","1","-1"
"active_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-10-21","0","0"
"active_residents","NT","Northwest Territories","Tłı̨chǫ","2021-10-21","67","-3"
"active_nonresidents","NT","Northwest Territories","Yellowknife","2021-10-21","4","0"
"active_residents","NT","Northwest Territories","Yellowknife","2021-10-21","124","-2"
"active_nonresidents","NT","Northwest Territories","Beaufort Delta","2021-10-22","0","0"
"active_residents","NT","Northwest Territories","Beaufort Delta","2021-10-22","14","0"
"active_nonresidents","NT","Northwest Territories","Dehcho","2021-10-22","0","0"
"active_residents","NT","Northwest Territories","Dehcho","2021-10-22","6","0"
"active_nonresidents","NT","Northwest Territories","Fort Smith","2021-10-22","0","0"
"active_residents","NT","Northwest Territories","Fort Smith","2021-10-22","1","0"
"active_nonresidents","NT","Northwest Territories","Hay River","2021-10-22","0","0"
"active_residents","NT","Northwest Territories","Hay River","2021-10-22","50","11"
"active_nonresidents","NT","Northwest Territories","Sahtu","2021-10-22","0","0"
"active_residents","NT","Northwest Territories","Sahtu","2021-10-22","1","0"
"active_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-10-22","0","0"
"active_residents","NT","Northwest Territories","Tłı̨chǫ","2021-10-22","79","12"
"active_nonresidents","NT","Northwest Territories","Yellowknife","2021-10-22","4","0"
"active_residents","NT","Northwest Territories","Yellowknife","2021-10-22","110","-14"
"active_nonresidents","NT","Northwest Territories","Beaufort Delta","2021-10-23","0","0"
"active_residents","NT","Northwest Territories","Beaufort Delta","2021-10-23","14","0"
"active_nonresidents","NT","Northwest Territories","Dehcho","2021-10-23","0","0"
"active_residents","NT","Northwest Territories","Dehcho","2021-10-23","6","0"
"active_nonresidents","NT","Northwest Territories","Fort Smith","2021-10-23","0","0"
"active_residents","NT","Northwest Territories","Fort Smith","2021-10-23","1","0"
"active_nonresidents","NT","Northwest Territories","Hay River","2021-10-23","0","0"
"active_residents","NT","Northwest Territories","Hay River","2021-10-23","50","0"
"active_nonresidents","NT","Northwest Territories","Sahtu","2021-10-23","0","0"
"active_residents","NT","Northwest Territories","Sahtu","2021-10-23","1","0"
"active_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-10-23","0","0"
"active_residents","NT","Northwest Territories","Tłı̨chǫ","2021-10-23","79","0"
"active_nonresidents","NT","Northwest Territories","Yellowknife","2021-10-23","4","0"
"active_residents","NT","Northwest Territories","Yellowknife","2021-10-23","110","0"
"active_nonresidents","NT","Northwest Territories","Beaufort Delta","2021-10-24","0","0"
"active_residents","NT","Northwest Territories","Beaufort Delta","2021-10-24","14","0"
"active_nonresidents","NT","Northwest Territories","Dehcho","2021-10-24","0","0"
"active_residents","NT","Northwest Territories","Dehcho","2021-10-24","6","0"
"active_nonresidents","NT","Northwest Territories","Fort Smith","2021-10-24","0","0"
"active_residents","NT","Northwest Territories","Fort Smith","2021-10-24","1","0"
"active_nonresidents","NT","Northwest Territories","Hay River","2021-10-24","0","0"
"active_residents","NT","Northwest Territories","Hay River","2021-10-24","50","0"
"active_nonresidents","NT","Northwest Territories","Sahtu","2021-10-24","0","0"
"active_residents","NT","Northwest Territories","Sahtu","2021-10-24","1","0"
"active_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-10-24","0","0"
"active_residents","NT","Northwest Territories","Tłı̨chǫ","2021-10-24","79","0"
"active_nonresidents","NT","Northwest Territories","Yellowknife","2021-10-24","4","0"
"active_residents","NT","Northwest Territories","Yellowknife","2021-10-24","110","0"
"active_nonresidents","NT","Northwest Territories","Beaufort Delta","2021-10-25","0","0"
"active_residents","NT","Northwest Territories","Beaufort Delta","2021-10-25","10","-4"
"active_nonresidents","NT","Northwest Territories","Dehcho","2021-10-25","0","0"
"active_residents","NT","Northwest Territories","Dehcho","2021-10-25","0","-6"
"active_nonresidents","NT","Northwest Territories","Fort Smith","2021-10-25","0","0"
"active_residents","NT","Northwest Territories","Fort Smith","2021-10-25","1","0"
"active_nonresidents","NT","Northwest Territories","Hay River","2021-10-25","0","0"
"active_residents","NT","Northwest Territories","Hay River","2021-10-25","58","8"
"active_nonresidents","NT","Northwest Territories","Sahtu","2021-10-25","0","0"
"active_residents","NT","Northwest Territories","Sahtu","2021-10-25","0","-1"
"active_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-10-25","0","0"
"active_residents","NT","Northwest Territories","Tłı̨chǫ","2021-10-25","43","-36"
"active_nonresidents","NT","Northwest Territories","Yellowknife","2021-10-25","3","-1"
"active_residents","NT","Northwest Territories","Yellowknife","2021-10-25","92","-18"
"active_nonresidents","NT","Northwest Territories","Beaufort Delta","2021-10-26","0","0"
"active_residents","NT","Northwest Territories","Beaufort Delta","2021-10-26","5","-5"
"active_nonresidents","NT","Northwest Territories","Dehcho","2021-10-26","0","0"
"active_residents","NT","Northwest Territories","Dehcho","2021-10-26","0","0"
"active_nonresidents","NT","Northwest Territories","Fort Smith","2021-10-26","0","0"
"active_residents","NT","Northwest Territories","Fort Smith","2021-10-26","1","0"
"active_nonresidents","NT","Northwest Territories","Hay River","2021-10-26","0","0"
"active_residents","NT","Northwest Territories","Hay River","2021-10-26","62","4"
"active_nonresidents","NT","Northwest Territories","Sahtu","2021-10-26","0","0"
"active_residents","NT","Northwest Territories","Sahtu","2021-10-26","0","0"
"active_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-10-26","0","0"
"active_residents","NT","Northwest Territories","Tłı̨chǫ","2021-10-26","49","6"
"active_nonresidents","NT","Northwest Territories","Yellowknife","2021-10-26","2","-1"
"active_residents","NT","Northwest Territories","Yellowknife","2021-10-26","80","-12"
"active_nonresidents","NT","Northwest Territories","Beaufort Delta","2021-10-27","0","0"
"active_residents","NT","Northwest Territories","Beaufort Delta","2021-10-27","7","2"
"active_nonresidents","NT","Northwest Territories","Dehcho","2021-10-27","0","0"
"active_residents","NT","Northwest Territories","Dehcho","2021-10-27","0","0"
"active_nonresidents","NT","Northwest Territories","Fort Smith","2021-10-27","0","0"
"active_residents","NT","Northwest Territories","Fort Smith","2021-10-27","0","-1"
"active_nonresidents","NT","Northwest Territories","Hay River","2021-10-27","0","0"
"active_residents","NT","Northwest Territories","Hay River","2021-10-27","65","3"
"active_nonresidents","NT","Northwest Territories","Sahtu","2021-10-27","0","0"
"active_residents","NT","Northwest Territories","Sahtu","2021-10-27","0","0"
"active_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-10-27","0","0"
"active_residents","NT","Northwest Territories","Tłı̨chǫ","2021-10-27","45","-4"
"active_nonresidents","NT","Northwest Territories","Yellowknife","2021-10-27","1","-1"
"active_residents","NT","Northwest Territories","Yellowknife","2021-10-27","76","-4"
"active_nonresidents","NT","Northwest Territories","Beaufort Delta","2021-10-28","0","0"
"active_residents","NT","Northwest Territories","Beaufort Delta","2021-10-28","7","0"
"active_nonresidents","NT","Northwest Territories","Dehcho","2021-10-28","0","0"
"active_residents","NT","Northwest Territories","Dehcho","2021-10-28","0","0"
"active_nonresidents","NT","Northwest Territories","Fort Smith","2021-10-28","0","0"
"active_residents","NT","Northwest Territories","Fort Smith","2021-10-28","0","0"
"active_nonresidents","NT","Northwest Territories","Hay River","2021-10-28","0","0"
