"province","health_region","date_report","cases","cumulative_cases"
"Saskatchewan","Far North Central","03-12-2020",0,83
"Saskatchewan","Far North Central","04-12-2020",0,83
"Saskatchewan","Far North Central","05-12-2020",0,83
"Saskatchewan","Far North Central","06-12-2020",0,83
"Saskatchewan","Far North Central","07-12-2020",1,84
"Saskatchewan","Far North Central","08-12-2020",0,84
"Saskatchewan","Far North Central","09-12-2020",1,85
"Saskatchewan","Far North Central","10-12-2020",3,88
"Saskatchewan","Far North Central","11-12-2020",1,89
"Saskatchewan","Far North Central","12-12-2020",0,89
"Saskatchewan","Far North Central","13-12-2020",0,89
"Saskatchewan","Far North Central","14-12-2020",3,92
"Saskatchewan","Far North Central","15-12-2020",1,93
"Saskatchewan","Far North Central","16-12-2020",2,95
"Saskatchewan","Far North Central","17-12-2020",1,97
"Saskatchewan","Far North Central","18-12-2020",1,99
"Saskatchewan","Far North Central","19-12-2020",3,102
"Saskatchewan","Far North Central","20-12-2020",0,103
"Saskatchewan","Far North Central","21-12-2020",0,103
"Saskatchewan","Far North Central","22-12-2020",2,106
"Saskatchewan","Far North Central","23-12-2020",0,106
"Saskatchewan","Far North Central","24-12-2020",0,106
"Saskatchewan","Far North Central","25-12-2020",0,106
"Saskatchewan","Far North Central","26-12-2020",0,106
"Saskatchewan","Far North Central","27-12-2020",0,106
"Saskatchewan","Far North Central","28-12-2020",0,106
"Saskatchewan","Far North Central","29-12-2020",0,106
"Saskatchewan","Far North Central","30-12-2020",0,106
"Saskatchewan","Far North Central","31-12-2020",0,106
"Saskatchewan","Far North Central","01-01-2021",0,106
"Saskatchewan","Far North Central","02-01-2021",1,107
"Saskatchewan","Far North Central","03-01-2021",0,107
"Saskatchewan","Far North Central","04-01-2021",1,108
"Saskatchewan","Far North Central","05-01-2021",0,108
"Saskatchewan","Far North Central","06-01-2021",1,109
"Saskatchewan","Far North Central","07-01-2021",1,110
"Saskatchewan","Far North Central","08-01-2021",4,114
"Saskatchewan","Far North Central","09-01-2021",8,122
"Saskatchewan","Far North Central","10-01-2021",4,122
"Saskatchewan","Far North Central","11-01-2021",5,131
"Saskatchewan","Far North Central","12-01-2021",2,133
"Saskatchewan","Far North Central","13-01-2021",10,143
"Saskatchewan","Far North Central","14-01-2021",8,154
"Saskatchewan","Far North Central","15-01-2021",2,156
"Saskatchewan","Far North Central","16-01-2021",1,157
"Saskatchewan","Far North Central","17-01-2021",1,158
"Saskatchewan","Far North Central","18-01-2021",12,170
"Saskatchewan","Far North Central","19-01-2021",16,186
"Saskatchewan","Far North Central","20-01-2021",1,187
"Saskatchewan","Far North Central","21-01-2021",6,193
"Saskatchewan","Far North Central","22-01-2021",1,194
"Saskatchewan","Far North Central","23-01-2021",10,204
"Saskatchewan","Far North Central","24-01-2021",1,205
"Saskatchewan","Far North Central","25-01-2021",2,207
"Saskatchewan","Far North Central","26-01-2021",3,210
"Saskatchewan","Far North Central","27-01-2021",1,211
"Saskatchewan","Far North Central","28-01-2021",7,218
"Saskatchewan","Far North Central","29-01-2021",3,221
"Saskatchewan","Far North Central","30-01-2021",6,228
"Saskatchewan","Far North Central","31-01-2021",0,228
"Saskatchewan","Far North Central","01-02-2021",0,228
"Saskatchewan","Far North Central","02-02-2021",8,236
"Saskatchewan","Far North Central","03-02-2021",2,238
"Saskatchewan","Far North Central","04-02-2021",6,244
"Saskatchewan","Far North Central","05-02-2021",5,249
"Saskatchewan","Far North Central","06-02-2021",4,253
"Saskatchewan","Far North Central","07-02-2021",0,254
"Saskatchewan","Far North Central","08-02-2021",8,262
"Saskatchewan","Far North Central","09-02-2021",0,262
"Saskatchewan","Far North Central","10-02-2021",1,263
"Saskatchewan","Far North Central","11-02-2021",4,268
"Saskatchewan","Far North Central","12-02-2021",5,273
"Saskatchewan","Far North Central","13-02-2021",9,282
"Saskatchewan","Far North Central","14-02-2021",0,282
"Saskatchewan","Far North Central","15-02-2021",4,282
"Saskatchewan","Far North Central","16-02-2021",1,287
"Saskatchewan","Far North Central","17-02-2021",4,291
"Saskatchewan","Far North Central","18-02-2021",10,301
"Saskatchewan","Far North Central","19-02-2021",1,302
"Saskatchewan","Far North Central","20-02-2021",12,314
"Saskatchewan","Far North Central","21-02-2021",2,317
"Saskatchewan","Far North Central","22-02-2021",6,323
"Saskatchewan","Far North Central","23-02-2021",5,329
"Saskatchewan","Far North Central","24-02-2021",2,331
"Saskatchewan","Far North Central","25-02-2021",6,337
"Saskatchewan","Far North Central","26-02-2021",0,337
"Saskatchewan","Far North Central","27-02-2021",0,337
"Saskatchewan","Far North Central","28-02-2021",1,338
"Saskatchewan","Far North Central","01-03-2021",3,341
"Saskatchewan","Far North Central","02-03-2021",0,341
"Saskatchewan","Far North Central","03-03-2021",0,341
"Saskatchewan","Far North Central","04-03-2021",0,341
"Saskatchewan","Far North Central","05-03-2021",2,343
"Saskatchewan","Far North Central","06-03-2021",0,343
"Saskatchewan","Far North Central","07-03-2021",1,344
"Saskatchewan","Far North Central","08-03-2021",0,344
"Saskatchewan","Far North Central","09-03-2021",0,344
"Saskatchewan","Far North Central","10-03-2021",0,344
"Saskatchewan","Far North Central","11-03-2021",1,345
"Saskatchewan","Far North Central","12-03-2021",1,346
"Saskatchewan","Far North Central","13-03-2021",5,351
"Saskatchewan","Far North Central","14-03-2021",0,351
"Saskatchewan","Far North Central","15-03-2021",0,351
"Saskatchewan","Far North East","04-08-2020",0,6
"Saskatchewan","Far North East","05-08-2020",0,6
"Saskatchewan","Far North East","06-08-2020",0,6
"Saskatchewan","Far North East","07-08-2020",0,6
"Saskatchewan","Far North East","08-08-2020",0,6
"Saskatchewan","Far North East","09-08-2020",0,6
"Saskatchewan","Far North East","10-08-2020",0,6
"Saskatchewan","Far North East","11-08-2020",0,6
"Saskatchewan","Far North East","12-08-2020",0,6
"Saskatchewan","Far North East","13-08-2020",0,6
"Saskatchewan","Far North East","14-08-2020",0,6
"Saskatchewan","Far North East","15-08-2020",0,6
"Saskatchewan","Far North East","16-08-2020",0,6
"Saskatchewan","Far North East","17-08-2020",0,6
"Saskatchewan","Far North East","18-08-2020",0,6
"Saskatchewan","Far North East","19-08-2020",0,6
"Saskatchewan","Far North East","20-08-2020",0,6
"Saskatchewan","Far North East","21-08-2020",0,6
"Saskatchewan","Far North East","22-08-2020",0,6
"Saskatchewan","Far North East","23-08-2020",0,6
"Saskatchewan","Far North East","24-08-2020",0,6
"Saskatchewan","Far North East","25-08-2020",0,6
"Saskatchewan","Far North East","26-08-2020",0,6
"Saskatchewan","Far North East","27-08-2020",0,6
"Saskatchewan","Far North East","28-08-2020",0,6
"Saskatchewan","Far North East","29-08-2020",0,6
"Saskatchewan","Far North East","30-08-2020",0,6
"Saskatchewan","Far North East","31-08-2020",0,6
"Saskatchewan","Far North East","01-09-2020",0,6
"Saskatchewan","Far North East","02-09-2020",0,6
"Saskatchewan","Far North East","03-09-2020",0,6
"Saskatchewan","Far North East","04-09-2020",0,6
"Saskatchewan","Far North East","05-09-2020",0,6
"Saskatchewan","Far North East","06-09-2020",0,6
"Saskatchewan","Far North East","07-09-2020",0,6
"Saskatchewan","Far North East","08-09-2020",0,6
"Saskatchewan","Far North East","09-09-2020",0,6
"Saskatchewan","Far North East","10-09-2020",1,7
"Saskatchewan","Far North East","11-09-2020",1,8
"Saskatchewan","Far North East","12-09-2020",0,8
"Saskatchewan","Far North East","13-09-2020",0,8
"Saskatchewan","Far North East","14-09-2020",0,8
"Saskatchewan","Far North East","15-09-2020",0,8
"Saskatchewan","Far North East","16-09-2020",0,8
"Saskatchewan","Far North East","17-09-2020",0,8
"Saskatchewan","Far North East","18-09-2020",0,8
"Saskatchewan","Far North East","19-09-2020",0,8
"Saskatchewan","Far North East","20-09-2020",0,8
"Saskatchewan","Far North East","21-09-2020",0,8
"Saskatchewan","Far North East","22-09-2020",1,9
"Saskatchewan","Far North East","23-09-2020",0,9
"Saskatchewan","Far North East","24-09-2020",0,9
"Saskatchewan","Far North East","25-09-2020",0,9
"Saskatchewan","Far North East","26-09-2020",0,9
"Saskatchewan","Far North East","27-09-2020",0,9
"Saskatchewan","Far North East","28-09-2020",0,9
"Saskatchewan","Far North East","29-09-2020",0,9
"Saskatchewan","Far North East","30-09-2020",0,9
"Saskatchewan","Far North East","01-10-2020",0,9
"Saskatchewan","Far North East","02-10-2020",0,9
"Saskatchewan","Far North East","03-10-2020",0,9
"Saskatchewan","Far North East","04-10-2020",0,9
"Saskatchewan","Far North East","05-10-2020",0,9
"Saskatchewan","Far North East","06-10-2020",0,9
"Saskatchewan","Far North East","07-10-2020",0,9
"Saskatchewan","Far North East","08-10-2020",2,11
"Saskatchewan","Far North East","09-10-2020",2,13
"Saskatchewan","Far North East","10-10-2020",4,17
"Saskatchewan","Far North East","11-10-2020",2,19
"Saskatchewan","Far North East","12-10-2020",0,19
"Saskatchewan","Far North East","13-10-2020",0,19
"Saskatchewan","Far North East","14-10-2020",4,23
"Saskatchewan","Far North East","15-10-2020",2,25
"Saskatchewan","Far North East","16-10-2020",7,32
"Saskatchewan","Far North East","17-10-2020",6,38
"Saskatchewan","Far North East","18-10-2020",0,38
"Saskatchewan","Far North East","19-10-2020",3,41
"Saskatchewan","Far North East","20-10-2020",1,43
"Saskatchewan","Far North East","21-10-2020",1,44
"Saskatchewan","Far North East","22-10-2020",6,50
"Saskatchewan","Far North East","23-10-2020",0,50
"Saskatchewan","Far North East","24-10-2020",1,51
"Saskatchewan","Far North East","25-10-2020",0,51
"Saskatchewan","Far North East","26-10-2020",2,53
"Saskatchewan","Far North East","27-10-2020",1,54
"Saskatchewan","Far North East","28-10-2020",0,54
"Saskatchewan","Far North East","29-10-2020",0,54
"Saskatchewan","Far North East","30-10-2020",0,54
"Saskatchewan","Far North East","31-10-2020",0,54
"Saskatchewan","Far North East","01-11-2020",0,54
"Saskatchewan","Far North East","02-11-2020",0,54
"Saskatchewan","Far North East","03-11-2020",1,55
"Saskatchewan","Far North East","04-11-2020",0,55
"Saskatchewan","Far North East","05-11-2020",1,56
"Saskatchewan","Far North East","06-11-2020",1,57
"Saskatchewan","Far North East","07-11-2020",2,59
"Saskatchewan","Far North East","08-11-2020",2,61
"Saskatchewan","Far North East","09-11-2020",4,65
"Saskatchewan","Far North East","10-11-2020",6,71
"Saskatchewan","Far North East","11-11-2020",8,79
"Saskatchewan","Far North East","12-11-2020",6,85
"Saskatchewan","Far North East","13-11-2020",3,88
"Saskatchewan","Far North East","14-11-2020",16,104
"Saskatchewan","Far North East","15-11-2020",7,111
"Saskatchewan","Far North East","16-11-2020",16,127
"Saskatchewan","Far North East","17-11-2020",6,133
"Saskatchewan","Far North East","18-11-2020",6,139
"Saskatchewan","Far North East","19-11-2020",3,142
"Saskatchewan","Far North East","20-11-2020",4,146
"Saskatchewan","Far North East","21-11-2020",13,159
"Saskatchewan","Far North East","22-11-2020",2,161
"Saskatchewan","Far North East","23-11-2020",3,164
"Saskatchewan","Far North East","24-11-2020",13,178
"Saskatchewan","Far North East","25-11-2020",8,186
"Saskatchewan","Far North East","26-11-2020",16,202
"Saskatchewan","Far North East","27-11-2020",4,206
"Saskatchewan","Far North East","28-11-2020",4,210
"Saskatchewan","Far North East","29-11-2020",8,218
"Saskatchewan","Far North East","30-11-2020",14,233
"Saskatchewan","Far North East","01-12-2020",15,248
"Saskatchewan","Far North East","02-12-2020",16,265
"Saskatchewan","Far North East","03-12-2020",1,266
"Saskatchewan","Far North East","04-12-2020",11,277
"Saskatchewan","Far North East","05-12-2020",17,294
"Saskatchewan","Far North East","06-12-2020",18,312
"Saskatchewan","Far North East","07-12-2020",6,318
"Saskatchewan","Far North East","08-12-2020",10,328
"Saskatchewan","Far North East","09-12-2020",15,344
"Saskatchewan","Far North East","10-12-2020",15,360
"Saskatchewan","Far North East","11-12-2020",13,374
"Saskatchewan","Far North East","12-12-2020",19,394
"Saskatchewan","Far North East","13-12-2020",9,405
"Saskatchewan","Far North East","14-12-2020",14,418
"Saskatchewan","Far North East","15-12-2020",11,429
"Saskatchewan","Far North East","16-12-2020",13,442
"Saskatchewan","Far North East","17-12-2020",15,458
"Saskatchewan","Far North East","18-12-2020",28,486
"Saskatchewan","Far North East","19-12-2020",17,504
"Saskatchewan","Far North East","20-12-2020",15,519
"Saskatchewan","Far North East","21-12-2020",13,532
"Saskatchewan","Far North East","22-12-2020",14,548
"Saskatchewan","Far North East","23-12-2020",8,556
"Saskatchewan","Far North East","24-12-2020",14,570
"Saskatchewan","Far North East","25-12-2020",0,570
"Saskatchewan","Far North East","26-12-2020",0,570
"Saskatchewan","Far North East","27-12-2020",44,616
"Saskatchewan","Far North East","28-12-2020",0,616
"Saskatchewan","Far North East","29-12-2020",36,652
"Saskatchewan","Far North East","30-12-2020",25,677
"Saskatchewan","Far North East","31-12-2020",22,699
"Saskatchewan","Far North East","01-01-2021",0,699
"Saskatchewan","Far North East","02-01-2021",90,793
"Saskatchewan","Far North East","03-01-2021",39,832
"Saskatchewan","Far North East","04-01-2021",46,878
"Saskatchewan","Far North East","05-01-2021",6,884
"Saskatchewan","Far North East","06-01-2021",32,917
"Saskatchewan","Far North East","07-01-2021",24,942
"Saskatchewan","Far North East","08-01-2021",52,1015
"Saskatchewan","Far North East","09-01-2021",17,1034
"Saskatchewan","Far North East","10-01-2021",39,1034
"Saskatchewan","Far North East","11-01-2021",40,1117
"Saskatchewan","Far North East","12-01-2021",20,1146
"Saskatchewan","Far North East","13-01-2021",9,1156
"Saskatchewan","Far North East","14-01-2021",29,1186
"Saskatchewan","Far North East","15-01-2021",24,1213
"Saskatchewan","Far North East","16-01-2021",15,1230
"Saskatchewan","Far North East","17-01-2021",10,1243
"Saskatchewan","Far North East","18-01-2021",20,1263
"Saskatchewan","Far North East","19-01-2021",18,1281
"Saskatchewan","Far North East","20-01-2021",18,1301
"Saskatchewan","Far North East","21-01-2021",7,1308
"Saskatchewan","Far North East","22-01-2021",14,1322
"Saskatchewan","Far North East","23-01-2021",16,1341
"Saskatchewan","Far North East","24-01-2021",3,1344
"Saskatchewan","Far North East","25-01-2021",3,1347
"Saskatchewan","Far North East","26-01-2021",4,1352
"Saskatchewan","Far North East","27-01-2021",3,1355
"Saskatchewan","Far North East","28-01-2021",14,1370
"Saskatchewan","Far North East","29-01-2021",16,1386
"Saskatchewan","Far North East","30-01-2021",20,1408
"Saskatchewan","Far North East","31-01-2021",24,1432
"Saskatchewan","Far North East","01-02-2021",4,1437
"Saskatchewan","Far North East","02-02-2021",8,1447
"Saskatchewan","Far North East","03-02-2021",6,1453
"Saskatchewan","Far North East","04-02-2021",37,1490
"Saskatchewan","Far North East","05-02-2021",15,1511
"Saskatchewan","Far North East","06-02-2021",9,1521
"Saskatchewan","Far North East","07-02-2021",17,1538
"Saskatchewan","Far North East","08-02-2021",11,1549
"Saskatchewan","Far North East","09-02-2021",7,1558
"Saskatchewan","Far North East","10-02-2021",3,1564
"Saskatchewan","Far North East","11-02-2021",3,1567
"Saskatchewan","Far North East","12-02-2021",9,1577
"Saskatchewan","Far North East","13-02-2021",6,1583
"Saskatchewan","Far North East","14-02-2021",10,1594
"Saskatchewan","Far North East","15-02-2021",6,1594
"Saskatchewan","Far North East","16-02-2021",4,1604
"Saskatchewan","Far North East","17-02-2021",5,1609
"Saskatchewan","Far North East","18-02-2021",5,1623
"Saskatchewan","Far North East","19-02-2021",9,1632
"Saskatchewan","Far North East","20-02-2021",10,1643
"Saskatchewan","Far North East","21-02-2021",22,1665
"Saskatchewan","Far North East","22-02-2021",5,1670
"Saskatchewan","Far North East","23-02-2021",16,1690
"Saskatchewan","Far North East","24-02-2021",15,1706
"Saskatchewan","Far North East","25-02-2021",3,1711
"Saskatchewan","Far North East","26-02-2021",8,1721
"Saskatchewan","Far North East","27-02-2021",5,1727
"Saskatchewan","Far North East","28-02-2021",14,1741
"Saskatchewan","Far North East","01-03-2021",5,1749
"Saskatchewan","Far North East","02-03-2021",12,1761
"Saskatchewan","Far North East","03-03-2021",40,1801
"Saskatchewan","Far North East","04-03-2021",15,1816
"Saskatchewan","Far North East","05-03-2021",13,1829
"Saskatchewan","Far North East","06-03-2021",14,1843
"Saskatchewan","Far North East","07-03-2021",3,1846
"Saskatchewan","Far North East","08-03-2021",5,1851
"Saskatchewan","Far North East","09-03-2021",9,1860
"Saskatchewan","Far North East","10-03-2021",4,1864
"Saskatchewan","Far North East","11-03-2021",24,1890
"Saskatchewan","Far North East","12-03-2021",10,1900
"Saskatchewan","Far North East","13-03-2021",8,1908
"Saskatchewan","Far North East","14-03-2021",6,1914
"Saskatchewan","Far North East","15-03-2021",3,1917
"Saskatchewan","Far North West","04-08-2020",0,346
"Saskatchewan","Far North West","05-08-2020",0,346
"Saskatchewan","Far North West","06-08-2020",0,346
"Saskatchewan","Far North West","07-08-2020",0,346
"Saskatchewan","Far North West","08-08-2020",0,346
"Saskatchewan","Far North West","09-08-2020",0,346
"Saskatchewan","Far North West","10-08-2020",0,346
"Saskatchewan","Far North West","11-08-2020",0,346
"Saskatchewan","Far North West","12-08-2020",0,346
"Saskatchewan","Far North West","13-08-2020",0,346
"Saskatchewan","Far North West","14-08-2020",0,346
"Saskatchewan","Far North West","15-08-2020",0,346
"Saskatchewan","Far North West","16-08-2020",0,346
"Saskatchewan","Far North West","17-08-2020",0,346
"Saskatchewan","Far North West","18-08-2020",0,346
"Saskatchewan","Far North West","19-08-2020",0,346
"Saskatchewan","Far North West","20-08-2020",0,346
"Saskatchewan","Far North West","21-08-2020",0,346
"Saskatchewan","Far North West","22-08-2020",0,346
"Saskatchewan","Far North West","23-08-2020",0,346
"Saskatchewan","Far North West","24-08-2020",0,346
"Saskatchewan","Far North West","25-08-2020",0,346
"Saskatchewan","Far North West","26-08-2020",0,346
"Saskatchewan","Far North West","27-08-2020",0,346
"Saskatchewan","Far North West","28-08-2020",1,347
"Saskatchewan","Far North West","29-08-2020",0,347
"Saskatchewan","Far North West","30-08-2020",0,347
"Saskatchewan","Far North West","31-08-2020",0,347
"Saskatchewan","Far North West","01-09-2020",0,347
"Saskatchewan","Far North West","02-09-2020",0,347
"Saskatchewan","Far North West","03-09-2020",0,347
"Saskatchewan","Far North West","04-09-2020",0,347
"Saskatchewan","Far North West","05-09-2020",0,347
"Saskatchewan","Far North West","06-09-2020",0,347
"Saskatchewan","Far North West","07-09-2020",2,349
"Saskatchewan","Far North West","08-09-2020",0,349
"Saskatchewan","Far North West","09-09-2020",0,349
"Saskatchewan","Far North West","10-09-2020",0,349
"Saskatchewan","Far North West","11-09-2020",0,349
"Saskatchewan","Far North West","12-09-2020",0,349
"Saskatchewan","Far North West","13-09-2020",0,349
"Saskatchewan","Far North West","14-09-2020",0,349
"Saskatchewan","Far North West","15-09-2020",0,349
"Saskatchewan","Far North West","16-09-2020",0,349
"Saskatchewan","Far North West","17-09-2020",0,349
"Saskatchewan","Far North West","18-09-2020",0,349
"Saskatchewan","Far North West","19-09-2020",0,349
"Saskatchewan","Far North West","20-09-2020",0,349
"Saskatchewan","Far North West","21-09-2020",0,349
"Saskatchewan","Far North West","22-09-2020",0,349
"Saskatchewan","Far North West","23-09-2020",0,349
"Saskatchewan","Far North West","24-09-2020",0,349
"Saskatchewan","Far North West","25-09-2020",0,349
"Saskatchewan","Far North West","26-09-2020",0,349
"Saskatchewan","Far North West","27-09-2020",0,349
"Saskatchewan","Far North West","28-09-2020",1,350
"Saskatchewan","Far North West","29-09-2020",0,350
"Saskatchewan","Far North West","30-09-2020",0,350
"Saskatchewan","Far North West","01-10-2020",0,350
"Saskatchewan","Far North West","02-10-2020",0,350
"Saskatchewan","Far North West","03-10-2020",0,350
"Saskatchewan","Far North West","04-10-2020",0,350
"Saskatchewan","Far North West","05-10-2020",0,350
"Saskatchewan","Far North West","06-10-2020",1,351
"Saskatchewan","Far North West","07-10-2020",0,351
"Saskatchewan","Far North West","08-10-2020",3,354
"Saskatchewan","Far North West","09-10-2020",0,354
"Saskatchewan","Far North West","10-10-2020",0,354
"Saskatchewan","Far North West","11-10-2020",1,355
"Saskatchewan","Far North West","12-10-2020",1,356
"Saskatchewan","Far North West","13-10-2020",0,356
"Saskatchewan","Far North West","14-10-2020",0,356
"Saskatchewan","Far North West","15-10-2020",3,359
"Saskatchewan","Far North West","16-10-2020",6,365
"Saskatchewan","Far North West","17-10-2020",0,365
"Saskatchewan","Far North West","18-10-2020",1,366
"Saskatchewan","Far North West","19-10-2020",3,369
"Saskatchewan","Far North West","20-10-2020",2,371
"Saskatchewan","Far North West","21-10-2020",0,371
"Saskatchewan","Far North West","22-10-2020",2,374
"Saskatchewan","Far North West","23-10-2020",1,375
"Saskatchewan","Far North West","24-10-2020",3,378
"Saskatchewan","Far North West","25-10-2020",1,379
"Saskatchewan","Far North West","26-10-2020",2,381
"Saskatchewan","Far North West","27-10-2020",1,382
"Saskatchewan","Far North West","28-10-2020",0,382
"Saskatchewan","Far North West","29-10-2020",0,382
"Saskatchewan","Far North West","30-10-2020",2,384
"Saskatchewan","Far North West","31-10-2020",2,386
"Saskatchewan","Far North West","01-11-2020",5,391
"Saskatchewan","Far North West","02-11-2020",1,392
"Saskatchewan","Far North West","03-11-2020",1,393
"Saskatchewan","Far North West","04-11-2020",1,394
"Saskatchewan","Far North West","05-11-2020",6,400
"Saskatchewan","Far North West","06-11-2020",8,408
"Saskatchewan","Far North West","07-11-2020",4,412
"Saskatchewan","Far North West","08-11-2020",7,419
"Saskatchewan","Far North West","09-11-2020",15,434
"Saskatchewan","Far North West","10-11-2020",6,440
"Saskatchewan","Far North West","11-11-2020",7,447
"Saskatchewan","Far North West","12-11-2020",5,452
"Saskatchewan","Far North West","13-11-2020",1,453
"Saskatchewan","Far North West","14-11-2020",26,479
"Saskatchewan","Far North West","15-11-2020",9,488
"Saskatchewan","Far North West","16-11-2020",11,499
"Saskatchewan","Far North West","17-11-2020",5,504
"Saskatchewan","Far North West","18-11-2020",1,505
"Saskatchewan","Far North West","19-11-2020",2,509
"Saskatchewan","Far North West","20-11-2020",3,512
"Saskatchewan","Far North West","21-11-2020",9,522
"Saskatchewan","Far North West","22-11-2020",8,531
"Saskatchewan","Far North West","23-11-2020",11,542
"Saskatchewan","Far North West","24-11-2020",5,547
"Saskatchewan","Far North West","25-11-2020",7,554
"Saskatchewan","Far North West","26-11-2020",11,567
"Saskatchewan","Far North West","27-11-2020",8,575
"Saskatchewan","Far North West","28-11-2020",6,581
"Saskatchewan","Far North West","29-11-2020",10,591
"Saskatchewan","Far North West","30-11-2020",9,600
"Saskatchewan","Far North West","01-12-2020",12,612
"Saskatchewan","Far North West","02-12-2020",6,618
"Saskatchewan","Far North West","03-12-2020",9,627
"Saskatchewan","Far North West","04-12-2020",9,636
"Saskatchewan","Far North West","05-12-2020",8,644
"Saskatchewan","Far North West","06-12-2020",15,659
"Saskatchewan","Far North West","07-12-2020",21,680
"Saskatchewan","Far North West","08-12-2020",13,694
"Saskatchewan","Far North West","09-12-2020",14,709
"Saskatchewan","Far North West","10-12-2020",15,724
"Saskatchewan","Far North West","11-12-2020",19,746
"Saskatchewan","Far North West","12-12-2020",8,754
"Saskatchewan","Far North West","13-12-2020",15,769
"Saskatchewan","Far North West","14-12-2020",8,777
"Saskatchewan","Far North West","15-12-2020",13,790
"Saskatchewan","Far North West","16-12-2020",3,793
"Saskatchewan","Far North West","17-12-2020",5,798
"Saskatchewan","Far North West","18-12-2020",12,810
"Saskatchewan","Far North West","19-12-2020",9,819
"Saskatchewan","Far North West","20-12-2020",6,825
"Saskatchewan","Far North West","21-12-2020",10,835
"Saskatchewan","Far North West","22-12-2020",8,843
"Saskatchewan","Far North West","23-12-2020",14,857
"Saskatchewan","Far North West","24-12-2020",10,867
"Saskatchewan","Far North West","25-12-2020",0,867
"Saskatchewan","Far North West","26-12-2020",0,867
"Saskatchewan","Far North West","27-12-2020",25,892
"Saskatchewan","Far North West","28-12-2020",0,892
"Saskatchewan","Far North West","29-12-2020",4,896
"Saskatchewan","Far North West","30-12-2020",4,900
"Saskatchewan","Far North West","31-12-2020",9,909
"Saskatchewan","Far North West","01-01-2021",0,909
"Saskatchewan","Far North West","02-01-2021",13,922
"Saskatchewan","Far North West","03-01-2021",17,939
"Saskatchewan","Far North West","04-01-2021",18,957
"Saskatchewan","Far North West","05-01-2021",8,965
"Saskatchewan","Far North West","06-01-2021",3,970
"Saskatchewan","Far North West","07-01-2021",15,985
"Saskatchewan","Far North West","08-01-2021",20,1010
"Saskatchewan","Far North West","09-01-2021",9,1024
"Saskatchewan","Far North West","10-01-2021",9,1024
"Saskatchewan","Far North West","11-01-2021",24,1062
"Saskatchewan","Far North West","12-01-2021",11,1079
"Saskatchewan","Far North West","13-01-2021",12,1094
"Saskatchewan","Far North West","14-01-2021",14,1110
"Saskatchewan","Far North West","15-01-2021",46,1164
"Saskatchewan","Far North West","16-01-2021",10,1175
"Saskatchewan","Far North West","17-01-2021",34,1209
"Saskatchewan","Far North West","18-01-2021",45,1254
"Saskatchewan","Far North West","19-01-2021",25,1280
"Saskatchewan","Far North West","20-01-2021",27,1323
"Saskatchewan","Far North West","21-01-2021",14,1337
"Saskatchewan","Far North West","22-01-2021",11,1353
"Saskatchewan","Far North West","23-01-2021",50,1403
"Saskatchewan","Far North West","24-01-2021",26,1430
"Saskatchewan","Far North West","25-01-2021",17,1447
"Saskatchewan","Far North West","26-01-2021",23,1470
"Saskatchewan","Far North West","27-01-2021",5,1480
"Saskatchewan","Far North West","28-01-2021",25,1505
"Saskatchewan","Far North West","29-01-2021",30,1535
"Saskatchewan","Far North West","30-01-2021",10,1546
"Saskatchewan","Far North West","31-01-2021",25,1571
"Saskatchewan","Far North West","01-02-2021",14,1587
"Saskatchewan","Far North West","02-02-2021",14,1601
"Saskatchewan","Far North West","03-02-2021",11,1613
"Saskatchewan","Far North West","04-02-2021",10,1623
"Saskatchewan","Far North West","05-02-2021",19,1642
"Saskatchewan","Far North West","06-02-2021",12,1655
"Saskatchewan","Far North West","07-02-2021",10,1666
"Saskatchewan","Far North West","08-02-2021",16,1682
"Saskatchewan","Far North West","09-02-2021",5,1688
"Saskatchewan","Far North West","10-02-2021",22,1714
"Saskatchewan","Far North West","11-02-2021",5,1719
"Saskatchewan","Far North West","12-02-2021",21,1741
"Saskatchewan","Far North West","13-02-2021",23,1766
"Saskatchewan","Far North West","14-02-2021",7,1773
"Saskatchewan","Far North West","15-02-2021",14,1773
"Saskatchewan","Far North West","16-02-2021",8,1796
"Saskatchewan","Far North West","17-02-2021",16,1812
"Saskatchewan","Far North West","18-02-2021",7,1819
"Saskatchewan","Far North West","19-02-2021",13,1832
"Saskatchewan","Far North West","20-02-2021",16,1848
"Saskatchewan","Far North West","21-02-2021",11,1859
"Saskatchewan","Far North West","22-02-2021",15,1874
"Saskatchewan","Far North West","23-02-2021",11,1888
"Saskatchewan","Far North West","24-02-2021",5,1893
"Saskatchewan","Far North West","25-02-2021",24,1917
"Saskatchewan","Far North West","26-02-2021",31,1951
"Saskatchewan","Far North West","27-02-2021",27,1978
"Saskatchewan","Far North West","28-02-2021",16,1994
"Saskatchewan","Far North West","01-03-2021",12,2006
"Saskatchewan","Far North West","02-03-2021",22,2029
"Saskatchewan","Far North West","03-03-2021",2,2031
"Saskatchewan","Far North West","04-03-2021",27,2058
"Saskatchewan","Far North West","05-03-2021",23,2081
"Saskatchewan","Far North West","06-03-2021",4,2090
"Saskatchewan","Far North West","07-03-2021",6,2096
"Saskatchewan","Far North West","08-03-2021",1,2097
"Saskatchewan","Far North West","09-03-2021",4,2102
"Saskatchewan","Far North West","10-03-2021",3,2105
"Saskatchewan","Far North West","11-03-2021",3,2108
"Saskatchewan","Far North West","12-03-2021",1,2109
"Saskatchewan","Far North West","13-03-2021",2,2111
